wins,league,division_id,name,gameID,name_full,code,league_id,teamID,type,losses,file_code,abbrev,name_brief
42,NL,205,Cincinnati,2015/07/22/gid_2015_07_22_chnmlb_cinmlb_2/,Cincinnati Reds,cin,104,113,home,51,cin,CIN,Reds
45,AL,202,Cleveland,2015/07/22/gid_2015_07_22_clemlb_milmlb_1/,Cleveland Indians,cle,103,114,away,48,cle,CLE,Indians
42,NL,205,Milwaukee,2015/07/22/gid_2015_07_22_clemlb_milmlb_1/,Milwaukee Brewers,mil,104,158,home,53,mil,MIL,Brewers
54,NL,203,LA Dodgers,2015/07/22/gid_2015_07_22_lanmlb_atlmlb_1/,Los Angeles Dodgers,lan,104,119,away,42,la,LAD,Dodgers
45,NL,204,Atlanta,2015/07/22/gid_2015_07_22_lanmlb_atlmlb_1/,Atlanta Braves,atl,104,144,home,50,atl,ATL,Braves
43,NL,203,Arizona,2015/07/22/gid_2015_07_22_miamlb_arimlb_1/,Arizona Diamondbacks,ari,104,109,home,50,ari,ARI,D-backs
40,NL,204,Miami,2015/07/22/gid_2015_07_22_miamlb_arimlb_1/,Miami Marlins,mia,104,146,away,55,mia,MIA,Marlins
54,AL,200,LA Angels,2015/07/22/gid_2015_07_22_minmlb_anamlb_1/,Los Angeles Angels,ana,103,108,home,40,ana,LAA,Angels
50,AL,202,Minnesota,2015/07/22/gid_2015_07_22_minmlb_anamlb_1/,Minnesota Twins,min,103,142,away,44,min,MIN,Twins
51,NL,204,Washington,2015/07/22/gid_2015_07_22_nynmlb_wasmlb_1/,Washington Nationals,was,104,120,home,42,was,WSH,Nationals
49,NL,204,NY Mets,2015/07/22/gid_2015_07_22_nynmlb_wasmlb_1/,New York Mets,nyn,104,121,away,46,nym,NYM,Mets
57,AL,202,Kansas City,2015/07/22/gid_2015_07_22_pitmlb_kcamlb_1/,Kansas City Royals,kca,103,118,home,36,kc,KC,Royals
54,NL,205,Pittsburgh,2015/07/22/gid_2015_07_22_pitmlb_kcamlb_1/,Pittsburgh Pirates,pit,104,134,away,40,pit,PIT,Pirates
47,AL,202,Detroit,2015/07/22/gid_2015_07_22_seamlb_detmlb_1/,Detroit Tigers,det,103,116,home,47,det,DET,Tigers
43,AL,200,Seattle,2015/07/22/gid_2015_07_22_seamlb_detmlb_1/,Seattle Mariners,sea,103,136,away,52,sea,SEA,Mariners
44,NL,203,San Diego,2015/07/22/gid_2015_07_22_sfnmlb_sdnmlb_1/,San Diego Padres,sdn,104,135,home,51,sd,SD,Padres
51,NL,203,San Francisco,2015/07/22/gid_2015_07_22_sfnmlb_sdnmlb_1/,San Francisco Giants,sfn,104,137,away,44,sf,SF,Giants
60,NL,205,St. Louis,2015/07/22/gid_2015_07_22_slnmlb_chamlb_1/,St. Louis Cardinals,sln,104,138,away,34,stl,STL,Cardinals
42,AL,202,Chi White Sox,2015/07/22/gid_2015_07_22_slnmlb_chamlb_1/,Chicago White Sox,cha,103,145,home,50,cws,CWS,White Sox
48,AL,201,Tampa Bay,2015/07/22/gid_2015_07_22_tbamlb_phimlb_1/,Tampa Bay Rays,tba,103,139,away,49,tb,TB,Rays
34,NL,204,Philadelphia,2015/07/22/gid_2015_07_22_tbamlb_phimlb_1/,Philadelphia Phillies,phi,104,143,home,63,phi,PHI,Phillies
40,NL,203,Colorado,2015/07/22/gid_2015_07_22_texmlb_colmlb_1/,Colorado Rockies,col,104,115,home,53,col,COL,Rockies
45,AL,200,Texas,2015/07/22/gid_2015_07_22_texmlb_colmlb_1/,Texas Rangers,tex,103,140,away,49,tex,TEX,Rangers
44,AL,200,Oakland,2015/07/22/gid_2015_07_22_tormlb_oakmlb_1/,Oakland Athletics,oak,103,133,home,52,oak,OAK,Athletics
48,AL,201,Toronto,2015/07/22/gid_2015_07_22_tormlb_oakmlb_1/,Toronto Blue Jays,tor,103,141,away,48,tor,TOR,Blue Jays
46,AL,201,Baltimore,2015/07/23/gid_2015_07_23_balmlb_nyamlb_1/,Baltimore Orioles,bal,103,110,away,48,bal,BAL,Orioles
53,AL,201,NY Yankees,2015/07/23/gid_2015_07_23_balmlb_nyamlb_1/,New York Yankees,nya,103,147,home,41,nyy,NYY,Yankees
42,AL,201,Boston,2015/07/23/gid_2015_07_23_bosmlb_houmlb_1/,Boston Red Sox,bos,103,111,away,54,bos,BOS,Red Sox
54,AL,200,Houston,2015/07/23/gid_2015_07_23_bosmlb_houmlb_1/,Houston Astros,hou,103,117,home,43,hou,HOU,Astros
45,AL,202,Cleveland,2015/07/23/gid_2015_07_23_chamlb_clemlb_1/,Cleveland Indians,cle,103,114,home,49,cle,CLE,Indians
43,AL,202,Chi White Sox,2015/07/23/gid_2015_07_23_chamlb_clemlb_1/,Chicago White Sox,cha,103,145,away,50,cws,CWS,White Sox
57,AL,202,Kansas City,2015/07/23/gid_2015_07_23_kcamlb_slnmlb_1/,Kansas City Royals,kca,103,118,away,37,kc,KC,Royals
61,NL,205,St. Louis,2015/07/23/gid_2015_07_23_kcamlb_slnmlb_1/,St. Louis Cardinals,sln,104,138,home,34,stl,STL,Cardinals
55,NL,203,LA Dodgers,2015/07/23/gid_2015_07_23_lanmlb_nynmlb_1/,Los Angeles Dodgers,lan,104,119,away,42,la,LAD,Dodgers
49,NL,204,NY Mets,2015/07/23/gid_2015_07_23_lanmlb_nynmlb_1/,New York Mets,nyn,104,121,home,47,nym,NYM,Mets
44,NL,203,San Diego,2015/07/23/gid_2015_07_23_miamlb_sdnmlb_1/,San Diego Padres,sdn,104,135,home,52,sd,SD,Padres
41,NL,204,Miami,2015/07/23/gid_2015_07_23_miamlb_sdnmlb_1/,Miami Marlins,mia,104,146,away,55,mia,MIA,Marlins
44,NL,203,Arizona,2015/07/23/gid_2015_07_23_milmlb_arimlb_1/,Arizona Diamondbacks,ari,104,109,home,50,ari,ARI,D-backs
42,NL,205,Milwaukee,2015/07/23/gid_2015_07_23_milmlb_arimlb_1/,Milwaukee Brewers,mil,104,158,away,54,mil,MIL,Brewers
54,AL,200,LA Angels,2015/07/23/gid_2015_07_23_minmlb_anamlb_1/,Los Angeles Angels,ana,103,108,home,41,ana,LAA,Angels
51,AL,202,Minnesota,2015/07/23/gid_2015_07_23_minmlb_anamlb_1/,Minnesota Twins,min,103,142,away,44,min,MIN,Twins
47,AL,202,Detroit,2015/07/23/gid_2015_07_23_seamlb_detmlb_1/,Detroit Tigers,det,103,116,home,48,det,DET,Tigers
44,AL,200,Seattle,2015/07/23/gid_2015_07_23_seamlb_detmlb_1/,Seattle Mariners,sea,103,136,away,52,sea,SEA,Mariners
44,AL,200,Oakland,2015/07/23/gid_2015_07_23_tormlb_oakmlb_1/,Oakland Athletics,oak,103,133,home,53,oak,OAK,Athletics
49,AL,201,Toronto,2015/07/23/gid_2015_07_23_tormlb_oakmlb_1/,Toronto Blue Jays,tor,103,141,away,48,tor,TOR,Blue Jays
51,NL,204,Washington,2015/07/23/gid_2015_07_23_wasmlb_pitmlb_1/,Washington Nationals,was,104,120,away,43,was,WSH,Nationals
55,NL,205,Pittsburgh,2015/07/23/gid_2015_07_23_wasmlb_pitmlb_1/,Pittsburgh Pirates,pit,104,134,home,40,pit,PIT,Pirates
62,NL,205,St. Louis,2015/07/24/gid_2015_07_24_atlmlb_slnmlb_1/,St. Louis Cardinals,sln,104,138,home,34,stl,STL,Cardinals
45,NL,204,Atlanta,2015/07/24/gid_2015_07_24_atlmlb_slnmlb_1/,Atlanta Braves,atl,104,144,away,51,atl,ATL,Braves
46,AL,201,Baltimore,2015/07/24/gid_2015_07_24_balmlb_tbamlb_1/,Baltimore Orioles,bal,103,110,away,49,bal,BAL,Orioles
49,AL,201,Tampa Bay,2015/07/24/gid_2015_07_24_balmlb_tbamlb_1/,Tampa Bay Rays,tba,103,139,home,49,tb,TB,Rays
45,AL,202,Cleveland,2015/07/24/gid_2015_07_24_chamlb_clemlb_1/,Cleveland Indians,cle,103,114,home,50,cle,CLE,Indians
44,AL,202,Chi White Sox,2015/07/24/gid_2015_07_24_chamlb_clemlb_1/,Chicago White Sox,cha,103,145,away,50,cws,CWS,White Sox
42,NL,205,Cincinnati,2015/07/24/gid_2015_07_24_cinmlb_colmlb_1/,Cincinnati Reds,cin,104,113,away,52,cin,CIN,Reds
41,NL,203,Colorado,2015/07/24/gid_2015_07_24_cinmlb_colmlb_1/,Colorado Rockies,col,104,115,home,53,col,COL,Rockies
43,AL,201,Boston,2015/07/24/gid_2015_07_24_detmlb_bosmlb_1/,Boston Red Sox,bos,103,111,home,54,bos,BOS,Red Sox
47,AL,202,Detroit,2015/07/24/gid_2015_07_24_detmlb_bosmlb_1/,Detroit Tigers,det,103,116,away,49,det,DET,Tigers
55,AL,200,Houston,2015/07/24/gid_2015_07_24_houmlb_kcamlb_1/,Houston Astros,hou,103,117,away,43,hou,HOU,Astros
57,AL,202,Kansas City,2015/07/24/gid_2015_07_24_houmlb_kcamlb_1/,Kansas City Royals,kca,103,118,home,38,kc,KC,Royals
56,NL,203,LA Dodgers,2015/07/24/gid_2015_07_24_lanmlb_nynmlb_1/,Los Angeles Dodgers,lan,104,119,away,42,la,LAD,Dodgers
49,NL,204,NY Mets,2015/07/24/gid_2015_07_24_lanmlb_nynmlb_1/,New York Mets,nyn,104,121,home,48,nym,NYM,Mets
45,NL,203,San Diego,2015/07/24/gid_2015_07_24_miamlb_sdnmlb_1/,San Diego Padres,sdn,104,135,home,52,sd,SD,Padres
41,NL,204,Miami,2015/07/24/gid_2015_07_24_miamlb_sdnmlb_1/,Miami Marlins,mia,104,146,away,56,mia,MIA,Marlins
44,NL,203,Arizona,2015/07/24/gid_2015_07_24_milmlb_arimlb_1/,Arizona Diamondbacks,ari,104,109,home,51,ari,ARI,D-backs
43,NL,205,Milwaukee,2015/07/24/gid_2015_07_24_milmlb_arimlb_1/,Milwaukee Brewers,mil,104,158,away,54,mil,MIL,Brewers
52,AL,202,Minnesota,2015/07/24/gid_2015_07_24_nyamlb_minmlb_1/,Minnesota Twins,min,103,142,home,44,min,MIN,Twins
53,AL,201,NY Yankees,2015/07/24/gid_2015_07_24_nyamlb_minmlb_1/,New York Yankees,nya,103,147,away,42,nyy,NYY,Yankees
44,AL,200,Oakland,2015/07/24/gid_2015_07_24_oakmlb_sfnmlb_1/,Oakland Athletics,oak,103,133,away,54,oak,OAK,Athletics
52,NL,203,San Francisco,2015/07/24/gid_2015_07_24_oakmlb_sfnmlb_1/,San Francisco Giants,sfn,104,137,home,44,sf,SF,Giants
51,NL,205,Chi Cubs,2015/07/24/gid_2015_07_24_phimlb_chnmlb_1/,Chicago Cubs,chn,104,112,home,44,chc,CHC,Cubs
35,NL,204,Philadelphia,2015/07/24/gid_2015_07_24_phimlb_chnmlb_1/,Philadelphia Phillies,phi,104,143,away,63,phi,PHI,Phillies
54,AL,200,LA Angels,2015/07/24/gid_2015_07_24_texmlb_anamlb_1/,Los Angeles Angels,ana,103,108,home,42,ana,LAA,Angels
46,AL,200,Texas,2015/07/24/gid_2015_07_24_texmlb_anamlb_1/,Texas Rangers,tex,103,140,away,49,tex,TEX,Rangers
45,AL,200,Seattle,2015/07/24/gid_2015_07_24_tormlb_seamlb_1/,Seattle Mariners,sea,103,136,home,52,sea,SEA,Mariners
49,AL,201,Toronto,2015/07/24/gid_2015_07_24_tormlb_seamlb_1/,Toronto Blue Jays,tor,103,141,away,49,tor,TOR,Blue Jays
51,NL,204,Washington,2015/07/24/gid_2015_07_24_wasmlb_pitmlb_1/,Washington Nationals,was,104,120,away,44,was,WSH,Nationals
56,NL,205,Pittsburgh,2015/07/24/gid_2015_07_24_wasmlb_pitmlb_1/,Pittsburgh Pirates,pit,104,134,home,40,pit,PIT,Pirates
63,NL,205,St. Louis,2015/07/25/gid_2015_07_25_atlmlb_slnmlb_1/,St. Louis Cardinals,sln,104,138,home,34,stl,STL,Cardinals
45,NL,204,Atlanta,2015/07/25/gid_2015_07_25_atlmlb_slnmlb_1/,Atlanta Braves,atl,104,144,away,52,atl,ATL,Braves
47,AL,201,Baltimore,2015/07/25/gid_2015_07_25_balmlb_tbamlb_1/,Baltimore Orioles,bal,103,110,away,49,bal,BAL,Orioles
49,AL,201,Tampa Bay,2015/07/25/gid_2015_07_25_balmlb_tbamlb_1/,Tampa Bay Rays,tba,103,139,home,50,tb,TB,Rays
45,AL,202,Cleveland,2015/07/25/gid_2015_07_25_chamlb_clemlb_1/,Cleveland Indians,cle,103,114,home,51,cle,CLE,Indians
45,AL,202,Chi White Sox,2015/07/25/gid_2015_07_25_chamlb_clemlb_1/,Chicago White Sox,cha,103,145,away,50,cws,CWS,White Sox
43,NL,205,Cincinnati,2015/07/25/gid_2015_07_25_cinmlb_colmlb_1/,Cincinnati Reds,cin,104,113,away,52,cin,CIN,Reds
41,NL,203,Colorado,2015/07/25/gid_2015_07_25_cinmlb_colmlb_1/,Colorado Rockies,col,104,115,home,54,col,COL,Rockies
43,AL,201,Boston,2015/07/25/gid_2015_07_25_detmlb_bosmlb_1/,Boston Red Sox,bos,103,111,home,55,bos,BOS,Red Sox
48,AL,202,Detroit,2015/07/25/gid_2015_07_25_detmlb_bosmlb_1/,Detroit Tigers,det,103,116,away,49,det,DET,Tigers
55,AL,200,Houston,2015/07/25/gid_2015_07_25_houmlb_kcamlb_1/,Houston Astros,hou,103,117,away,44,hou,HOU,Astros
58,AL,202,Kansas City,2015/07/25/gid_2015_07_25_houmlb_kcamlb_1/,Kansas City Royals,kca,103,118,home,38,kc,KC,Royals
56,NL,203,LA Dodgers,2015/07/25/gid_2015_07_25_lanmlb_nynmlb_1/,Los Angeles Dodgers,lan,104,119,away,43,la,LAD,Dodgers
50,NL,204,NY Mets,2015/07/25/gid_2015_07_25_lanmlb_nynmlb_1/,New York Mets,nyn,104,121,home,48,nym,NYM,Mets
46,NL,203,San Diego,2015/07/25/gid_2015_07_25_miamlb_sdnmlb_1/,San Diego Padres,sdn,104,135,home,52,sd,SD,Padres
41,NL,204,Miami,2015/07/25/gid_2015_07_25_miamlb_sdnmlb_1/,Miami Marlins,mia,104,146,away,57,mia,MIA,Marlins
45,NL,203,Arizona,2015/07/25/gid_2015_07_25_milmlb_arimlb_1/,Arizona Diamondbacks,ari,104,109,home,51,ari,ARI,D-backs
43,NL,205,Milwaukee,2015/07/25/gid_2015_07_25_milmlb_arimlb_1/,Milwaukee Brewers,mil,104,158,away,55,mil,MIL,Brewers
52,AL,202,Minnesota,2015/07/25/gid_2015_07_25_nyamlb_minmlb_1/,Minnesota Twins,min,103,142,home,45,min,MIN,Twins
54,AL,201,NY Yankees,2015/07/25/gid_2015_07_25_nyamlb_minmlb_1/,New York Yankees,nya,103,147,away,42,nyy,NYY,Yankees
44,AL,200,Oakland,2015/07/25/gid_2015_07_25_oakmlb_sfnmlb_1/,Oakland Athletics,oak,103,133,away,55,oak,OAK,Athletics
53,NL,203,San Francisco,2015/07/25/gid_2015_07_25_oakmlb_sfnmlb_1/,San Francisco Giants,sfn,104,137,home,44,sf,SF,Giants
51,NL,205,Chi Cubs,2015/07/25/gid_2015_07_25_phimlb_chnmlb_1/,Chicago Cubs,chn,104,112,home,45,chc,CHC,Cubs
36,NL,204,Philadelphia,2015/07/25/gid_2015_07_25_phimlb_chnmlb_1/,Philadelphia Phillies,phi,104,143,away,63,phi,PHI,Phillies
54,AL,200,LA Angels,2015/07/25/gid_2015_07_25_texmlb_anamlb_1/,Los Angeles Angels,ana,103,108,home,43,ana,LAA,Angels
47,AL,200,Texas,2015/07/25/gid_2015_07_25_texmlb_anamlb_1/,Texas Rangers,tex,103,140,away,49,tex,TEX,Rangers
45,AL,200,Seattle,2015/07/25/gid_2015_07_25_tormlb_seamlb_1/,Seattle Mariners,sea,103,136,home,53,sea,SEA,Mariners
50,AL,201,Toronto,2015/07/25/gid_2015_07_25_tormlb_seamlb_1/,Toronto Blue Jays,tor,103,141,away,49,tor,TOR,Blue Jays
52,NL,204,Washington,2015/07/25/gid_2015_07_25_wasmlb_pitmlb_1/,Washington Nationals,was,104,120,away,44,was,WSH,Nationals
56,NL,205,Pittsburgh,2015/07/25/gid_2015_07_25_wasmlb_pitmlb_1/,Pittsburgh Pirates,pit,104,134,home,41,pit,PIT,Pirates
63,NL,205,St. Louis,2015/07/26/gid_2015_07_26_atlmlb_slnmlb_1/,St. Louis Cardinals,sln,104,138,home,35,stl,STL,Cardinals
46,NL,204,Atlanta,2015/07/26/gid_2015_07_26_atlmlb_slnmlb_1/,Atlanta Braves,atl,104,144,away,52,atl,ATL,Braves
48,AL,201,Baltimore,2015/07/26/gid_2015_07_26_balmlb_tbamlb_1/,Baltimore Orioles,bal,103,110,away,49,bal,BAL,Orioles
49,AL,201,Tampa Bay,2015/07/26/gid_2015_07_26_balmlb_tbamlb_1/,Tampa Bay Rays,tba,103,139,home,51,tb,TB,Rays
45,AL,202,Cleveland,2015/07/26/gid_2015_07_26_chamlb_clemlb_1/,Cleveland Indians,cle,103,114,home,52,cle,CLE,Indians
46,AL,202,Chi White Sox,2015/07/26/gid_2015_07_26_chamlb_clemlb_1/,Chicago White Sox,cha,103,145,away,50,cws,CWS,White Sox
43,NL,205,Cincinnati,2015/07/26/gid_2015_07_26_cinmlb_colmlb_1/,Cincinnati Reds,cin,104,113,away,53,cin,CIN,Reds
42,NL,203,Colorado,2015/07/26/gid_2015_07_26_cinmlb_colmlb_1/,Colorado Rockies,col,104,115,home,54,col,COL,Rockies
44,AL,201,Boston,2015/07/26/gid_2015_07_26_detmlb_bosmlb_1/,Boston Red Sox,bos,103,111,home,55,bos,BOS,Red Sox
48,AL,202,Detroit,2015/07/26/gid_2015_07_26_detmlb_bosmlb_1/,Detroit Tigers,det,103,116,away,50,det,DET,Tigers
55,AL,200,Houston,2015/07/26/gid_2015_07_26_houmlb_kcamlb_1/,Houston Astros,hou,103,117,away,45,hou,HOU,Astros
59,AL,202,Kansas City,2015/07/26/gid_2015_07_26_houmlb_kcamlb_1/,Kansas City Royals,kca,103,118,home,38,kc,KC,Royals
56,NL,203,LA Dodgers,2015/07/26/gid_2015_07_26_lanmlb_nynmlb_1/,Los Angeles Dodgers,lan,104,119,away,44,la,LAD,Dodgers
51,NL,204,NY Mets,2015/07/26/gid_2015_07_26_lanmlb_nynmlb_1/,New York Mets,nyn,104,121,home,48,nym,NYM,Mets
47,NL,203,San Diego,2015/07/26/gid_2015_07_26_miamlb_sdnmlb_1/,San Diego Padres,sdn,104,135,home,52,sd,SD,Padres
41,NL,204,Miami,2015/07/26/gid_2015_07_26_miamlb_sdnmlb_1/,Miami Marlins,mia,104,146,away,58,mia,MIA,Marlins
46,NL,203,Arizona,2015/07/26/gid_2015_07_26_milmlb_arimlb_1/,Arizona Diamondbacks,ari,104,109,home,51,ari,ARI,D-backs
43,NL,205,Milwaukee,2015/07/26/gid_2015_07_26_milmlb_arimlb_1/,Milwaukee Brewers,mil,104,158,away,56,mil,MIL,Brewers
52,AL,202,Minnesota,2015/07/26/gid_2015_07_26_nyamlb_minmlb_1/,Minnesota Twins,min,103,142,home,46,min,MIN,Twins
55,AL,201,NY Yankees,2015/07/26/gid_2015_07_26_nyamlb_minmlb_1/,New York Yankees,nya,103,147,away,42,nyy,NYY,Yankees
44,AL,200,Oakland,2015/07/26/gid_2015_07_26_oakmlb_sfnmlb_1/,Oakland Athletics,oak,103,133,away,56,oak,OAK,Athletics
54,NL,203,San Francisco,2015/07/26/gid_2015_07_26_oakmlb_sfnmlb_1/,San Francisco Giants,sfn,104,137,home,44,sf,SF,Giants
51,NL,205,Chi Cubs,2015/07/26/gid_2015_07_26_phimlb_chnmlb_1/,Chicago Cubs,chn,104,112,home,46,chc,CHC,Cubs
37,NL,204,Philadelphia,2015/07/26/gid_2015_07_26_phimlb_chnmlb_1/,Philadelphia Phillies,phi,104,143,away,63,phi,PHI,Phillies
55,AL,200,LA Angels,2015/07/26/gid_2015_07_26_texmlb_anamlb_1/,Los Angeles Angels,ana,103,108,home,43,ana,LAA,Angels
47,AL,200,Texas,2015/07/26/gid_2015_07_26_texmlb_anamlb_1/,Texas Rangers,tex,103,140,away,50,tex,TEX,Rangers
46,AL,200,Seattle,2015/07/26/gid_2015_07_26_tormlb_seamlb_1/,Seattle Mariners,sea,103,136,home,53,sea,SEA,Mariners
50,AL,201,Toronto,2015/07/26/gid_2015_07_26_tormlb_seamlb_1/,Toronto Blue Jays,tor,103,141,away,50,tor,TOR,Blue Jays
52,NL,204,Washington,2015/07/26/gid_2015_07_26_wasmlb_pitmlb_1/,Washington Nationals,was,104,120,away,45,was,WSH,Nationals
57,NL,205,Pittsburgh,2015/07/26/gid_2015_07_26_wasmlb_pitmlb_1/,Pittsburgh Pirates,pit,104,134,home,41,pit,PIT,Pirates
47,NL,203,Arizona,2015/07/27/gid_2015_07_27_arimlb_seamlb_1/,Arizona Diamondbacks,ari,104,109,away,51,ari,ARI,D-backs
46,AL,200,Seattle,2015/07/27/gid_2015_07_27_arimlb_seamlb_1/,Seattle Mariners,sea,103,136,home,54,sea,SEA,Mariners
49,AL,201,Baltimore,2015/07/27/gid_2015_07_27_atlmlb_balmlb_1/,Baltimore Orioles,bal,103,110,home,49,bal,BAL,Orioles
46,NL,204,Atlanta,2015/07/27/gid_2015_07_27_atlmlb_balmlb_1/,Atlanta Braves,atl,104,144,away,53,atl,ATL,Braves
44,AL,201,Boston,2015/07/27/gid_2015_07_27_chamlb_bosmlb_1/,Boston Red Sox,bos,103,111,home,56,bos,BOS,Red Sox
47,AL,202,Chi White Sox,2015/07/27/gid_2015_07_27_chamlb_bosmlb_1/,Chicago White Sox,cha,103,145,away,50,cws,CWS,White Sox
43,NL,205,Cincinnati,2015/07/27/gid_2015_07_27_cinmlb_slnmlb_1/,Cincinnati Reds,cin,104,113,away,54,cin,CIN,Reds
64,NL,205,St. Louis,2015/07/27/gid_2015_07_27_cinmlb_slnmlb_1/,St. Louis Cardinals,sln,104,138,home,35,stl,STL,Cardinals
52,NL,205,Chi Cubs,2015/07/27/gid_2015_07_27_colmlb_chnmlb_1/,Chicago Cubs,chn,104,112,home,46,chc,CHC,Cubs
42,NL,203,Colorado,2015/07/27/gid_2015_07_27_colmlb_chnmlb_1/,Colorado Rockies,col,104,115,away,55,col,COL,Rockies
48,AL,202,Detroit,2015/07/27/gid_2015_07_27_detmlb_tbamlb_1/,Detroit Tigers,det,103,116,away,51,det,DET,Tigers
50,AL,201,Tampa Bay,2015/07/27/gid_2015_07_27_detmlb_tbamlb_1/,Tampa Bay Rays,tba,103,139,home,51,tb,TB,Rays
45,AL,202,Cleveland,2015/07/27/gid_2015_07_27_kcamlb_clemlb_1/,Cleveland Indians,cle,103,114,home,53,cle,CLE,Indians
60,AL,202,Kansas City,2015/07/27/gid_2015_07_27_kcamlb_clemlb_1/,Kansas City Royals,kca,103,118,away,38,kc,KC,Royals
55,NL,203,San Francisco,2015/07/27/gid_2015_07_27_milmlb_sfnmlb_1/,San Francisco Giants,sfn,104,137,home,44,sf,SF,Giants
43,NL,205,Milwaukee,2015/07/27/gid_2015_07_27_milmlb_sfnmlb_1/,Milwaukee Brewers,mil,104,158,away,57,mil,MIL,Brewers
47,AL,200,Texas,2015/07/27/gid_2015_07_27_nyamlb_texmlb_1/,Texas Rangers,tex,103,140,home,51,tex,TEX,Rangers
56,AL,201,NY Yankees,2015/07/27/gid_2015_07_27_nyamlb_texmlb_1/,New York Yankees,nya,103,147,away,42,nyy,NYY,Yankees
55,AL,200,LA Angels,2015/07/28/gid_2015_07_28_anamlb_houmlb_1/,Los Angeles Angels,ana,103,108,away,44,ana,LAA,Angels
56,AL,200,Houston,2015/07/28/gid_2015_07_28_anamlb_houmlb_1/,Houston Astros,hou,103,117,home,45,hou,HOU,Astros
48,NL,203,Arizona,2015/07/28/gid_2015_07_28_arimlb_seamlb_1/,Arizona Diamondbacks,ari,104,109,away,51,ari,ARI,D-backs
46,AL,200,Seattle,2015/07/28/gid_2015_07_28_arimlb_seamlb_1/,Seattle Mariners,sea,103,136,home,55,sea,SEA,Mariners
50,AL,201,Baltimore,2015/07/28/gid_2015_07_28_atlmlb_balmlb_1/,Baltimore Orioles,bal,103,110,home,49,bal,BAL,Orioles
46,NL,204,Atlanta,2015/07/28/gid_2015_07_28_atlmlb_balmlb_1/,Atlanta Braves,atl,104,144,away,54,atl,ATL,Braves
44,AL,201,Boston,2015/07/28/gid_2015_07_28_chamlb_bosmlb_1/,Boston Red Sox,bos,103,111,home,57,bos,BOS,Red Sox
48,AL,202,Chi White Sox,2015/07/28/gid_2015_07_28_chamlb_bosmlb_1/,Chicago White Sox,cha,103,145,away,50,cws,CWS,White Sox
44,NL,205,Cincinnati,2015/07/28/gid_2015_07_28_cinmlb_slnmlb_1/,Cincinnati Reds,cin,104,113,away,54,cin,CIN,Reds
64,NL,205,St. Louis,2015/07/28/gid_2015_07_28_cinmlb_slnmlb_1/,St. Louis Cardinals,sln,104,138,home,36,stl,STL,Cardinals
52,NL,205,Chi Cubs,2015/07/28/gid_2015_07_28_colmlb_chnmlb_1/,Chicago Cubs,chn,104,112,home,47,chc,CHC,Cubs
43,NL,203,Colorado,2015/07/28/gid_2015_07_28_colmlb_chnmlb_1/,Colorado Rockies,col,104,115,away,55,col,COL,Rockies
48,AL,202,Detroit,2015/07/28/gid_2015_07_28_detmlb_tbamlb_1/,Detroit Tigers,det,103,116,away,52,det,DET,Tigers
51,AL,201,Tampa Bay,2015/07/28/gid_2015_07_28_detmlb_tbamlb_1/,Tampa Bay Rays,tba,103,139,home,51,tb,TB,Rays
45,AL,202,Cleveland,2015/07/28/gid_2015_07_28_kcamlb_clemlb_1/,Cleveland Indians,cle,103,114,home,54,cle,CLE,Indians
61,AL,202,Kansas City,2015/07/28/gid_2015_07_28_kcamlb_clemlb_1/,Kansas City Royals,kca,103,118,away,38,kc,KC,Royals
55,NL,203,San Francisco,2015/07/28/gid_2015_07_28_milmlb_sfnmlb_1/,San Francisco Giants,sfn,104,137,home,45,sf,SF,Giants
44,NL,205,Milwaukee,2015/07/28/gid_2015_07_28_milmlb_sfnmlb_1/,Milwaukee Brewers,mil,104,158,away,57,mil,MIL,Brewers
47,AL,200,Texas,2015/07/28/gid_2015_07_28_nyamlb_texmlb_1/,Texas Rangers,tex,103,140,home,52,tex,TEX,Rangers
57,AL,201,NY Yankees,2015/07/28/gid_2015_07_28_nyamlb_texmlb_1/,New York Yankees,nya,103,147,away,42,nyy,NYY,Yankees
56,NL,203,LA Dodgers,2015/07/28/gid_2015_07_28_oakmlb_lanmlb_1/,Los Angeles Dodgers,lan,104,119,home,45,la,LAD,Dodgers
45,AL,200,Oakland,2015/07/28/gid_2015_07_28_oakmlb_lanmlb_1/,Oakland Athletics,oak,103,133,away,56,oak,OAK,Athletics
50,AL,201,Toronto,2015/07/28/gid_2015_07_28_phimlb_tormlb_1/,Toronto Blue Jays,tor,103,141,home,51,tor,TOR,Blue Jays
38,NL,204,Philadelphia,2015/07/28/gid_2015_07_28_phimlb_tormlb_1/,Philadelphia Phillies,phi,104,143,away,63,phi,PHI,Phillies
58,NL,205,Pittsburgh,2015/07/28/gid_2015_07_28_pitmlb_minmlb_1/,Pittsburgh Pirates,pit,104,134,away,41,pit,PIT,Pirates
52,AL,202,Minnesota,2015/07/28/gid_2015_07_28_pitmlb_minmlb_1/,Minnesota Twins,min,103,142,home,47,min,MIN,Twins
52,NL,204,NY Mets,2015/07/28/gid_2015_07_28_sdnmlb_nynmlb_1/,New York Mets,nyn,104,121,home,48,nym,NYM,Mets
47,NL,203,San Diego,2015/07/28/gid_2015_07_28_sdnmlb_nynmlb_1/,San Diego Padres,sdn,104,135,away,53,sd,SD,Padres
52,NL,204,Washington,2015/07/28/gid_2015_07_28_wasmlb_miamlb_1/,Washington Nationals,was,104,120,away,46,was,WSH,Nationals
