game_time_et,type,away_team_id,stadiumID,gameDate,gameID,local_gamE_time,gameday_sw,home_team_id,game_pk
01:10 PM,R,144,2602,2014/08/24,2014/08/24/gid_2014_08_24_atlmlb_cinmlb_1/,13:10,P,113,382478
02:20 PM,R,110,17,2014/08/24,2014/08/24/gid_2014_08_24_balmlb_chnmlb_1/,13:20,P,112,382479
01:05 PM,R,145,3313,2014/08/24,2014/08/24/gid_2014_08_24_chamlb_nyamlb_1/,13:05,P,147,382480
02:10 PM,R,116,3312,2014/08/24,2014/08/24/gid_2014_08_24_detmlb_minmlb_1/,13:10,P,142,382481
01:05 PM,R,117,5,2014/08/24,2014/08/24/gid_2014_08_24_houmlb_clemlb_1/,13:05,P,114,382482
03:05 PM,R,118,13,2014/08/24,2014/08/24/gid_2014_08_24_kcamlb_texmlb_1/,14:05,P,140,382483
04:10 PM,R,146,19,2014/08/24,2014/08/24/gid_2014_08_24_miamlb_colmlb_1/,14:10,P,115,382484
04:10 PM,R,121,22,2014/08/24,2014/08/24/gid_2014_08_24_nynmlb_lanmlb_1/,13:10,P,119,382485
02:10 PM,R,134,32,2014/08/24,2014/08/24/gid_2014_08_24_pitmlb_milmlb_1/,13:10,P,158,382486
04:10 PM,R,135,15,2014/08/24,2014/08/24/gid_2014_08_24_sdnmlb_arimlb_1/,13:10,P,109,382487
01:35 PM,R,136,3,2014/08/24,2014/08/24/gid_2014_08_24_seamlb_bosmlb_1/,13:35,P,111,382488
01:35 PM,R,137,3309,2014/08/24,2014/08/24/gid_2014_08_24_sfnmlb_wasmlb_1/,13:35,P,120,382489
01:35 PM,R,138,2681,2014/08/24,2014/08/24/gid_2014_08_24_slnmlb_phimlb_1/,13:35,P,143,382490
01:07 PM,R,139,14,2014/08/24,2014/08/24/gid_2014_08_24_tbamlb_tormlb_1/,13:07,P,141,382491
07:07 PM,R,111,14,2014/08/25,2014/08/25/gid_2014_08_25_bosmlb_tormlb_1/,19:07,P,141,382492
10:15 PM,R,115,2395,2014/08/25,2014/08/25/gid_2014_08_25_colmlb_sfnmlb_1/,19:15,P,137,382493
10:05 PM,R,146,1,2014/08/25,2014/08/25/gid_2014_08_25_miamlb_anamlb_1/,19:05,P,108,382494
10:10 PM,R,158,2680,2014/08/25,2014/08/25/gid_2014_08_25_milmlb_sdnmlb_1/,19:10,P,135,382495
07:10 PM,R,147,7,2014/08/25,2014/08/25/gid_2014_08_25_nyamlb_kcamlb_1/,18:10,P,118,381492
08:10 PM,R,133,2392,2014/08/25,2014/08/25/gid_2014_08_25_oakmlb_houmlb_1/,19:10,P,117,382496
07:05 PM,R,138,31,2014/08/25,2014/08/25/gid_2014_08_25_slnmlb_pitmlb_1/,19:05,P,134,382497
07:05 PM,R,139,2,2014/08/25,2014/08/25/gid_2014_08_25_tbamlb_balmlb_1/,19:05,P,110,382498
10:10 PM,R,140,680,2014/08/25,2014/08/25/gid_2014_08_25_texmlb_seamlb_1/,19:10,P,136,382499
07:05 PM,R,120,2681,2014/08/25,2014/08/25/gid_2014_08_25_wasmlb_phimlb_1/,19:05,P,143,382500
07:10 PM,R,144,3289,2014/08/26,2014/08/26/gid_2014_08_26_atlmlb_nynmlb_1/,19:10,P,121,382501
07:07 PM,R,111,14,2014/08/26,2014/08/26/gid_2014_08_26_bosmlb_tormlb_1/,19:07,P,141,382502
07:10 PM,R,112,2602,2014/08/26,2014/08/26/gid_2014_08_26_chnmlb_cinmlb_1/,19:10,P,113,382503
08:10 PM,R,114,4,2014/08/26,2014/08/26/gid_2014_08_26_clemlb_chamlb_1/,19:10,P,145,382504
10:15 PM,R,115,2395,2014/08/26,2014/08/26/gid_2014_08_26_colmlb_sfnmlb_1/,19:15,P,137,382505
09:40 PM,R,119,15,2014/08/26,2014/08/26/gid_2014_08_26_lanmlb_arimlb_1/,18:40,P,109,382506
10:05 PM,R,146,1,2014/08/26,2014/08/26/gid_2014_08_26_miamlb_anamlb_1/,19:05,P,108,382507
10:10 PM,R,158,2680,2014/08/26,2014/08/26/gid_2014_08_26_milmlb_sdnmlb_1/,19:10,P,135,382508
08:10 PM,R,142,7,2014/08/26,2014/08/26/gid_2014_08_26_minmlb_kcamlb_1/,19:10,P,118,382509
07:08 PM,R,147,2394,2014/08/26,2014/08/26/gid_2014_08_26_nyamlb_detmlb_1/,19:08,P,116,382510
08:10 PM,R,133,2392,2014/08/26,2014/08/26/gid_2014_08_26_oakmlb_houmlb_1/,19:10,P,117,382511
07:05 PM,R,138,31,2014/08/26,2014/08/26/gid_2014_08_26_slnmlb_pitmlb_1/,19:05,P,134,382512
07:05 PM,R,139,2,2014/08/26,2014/08/26/gid_2014_08_26_tbamlb_balmlb_1/,19:05,P,110,382513
10:10 PM,R,140,680,2014/08/26,2014/08/26/gid_2014_08_26_texmlb_seamlb_1/,19:10,P,136,382514
07:05 PM,R,120,2681,2014/08/26,2014/08/26/gid_2014_08_26_wasmlb_phimlb_1/,19:05,P,143,382515
07:10 PM,R,144,3289,2014/08/27,2014/08/27/gid_2014_08_27_atlmlb_nynmlb_1/,19:10,P,121,382516
07:07 PM,R,111,14,2014/08/27,2014/08/27/gid_2014_08_27_bosmlb_tormlb_1/,19:07,P,141,382517
07:10 PM,R,112,2602,2014/08/27,2014/08/27/gid_2014_08_27_chnmlb_cinmlb_1/,19:10,P,113,382518
08:10 PM,R,114,4,2014/08/27,2014/08/27/gid_2014_08_27_clemlb_chamlb_1/,19:10,P,145,382519
10:15 PM,R,115,2395,2014/08/27,2014/08/27/gid_2014_08_27_colmlb_sfnmlb_1/,19:15,P,137,382520
09:40 PM,R,119,15,2014/08/27,2014/08/27/gid_2014_08_27_lanmlb_arimlb_1/,18:40,P,109,382521
10:05 PM,R,146,1,2014/08/27,2014/08/27/gid_2014_08_27_miamlb_anamlb_1/,19:05,P,108,382522
09:10 PM,R,158,2680,2014/08/27,2014/08/27/gid_2014_08_27_milmlb_sdnmlb_1/,18:10,P,135,382523
08:10 PM,R,142,7,2014/08/27,2014/08/27/gid_2014_08_27_minmlb_kcamlb_1/,19:10,P,118,382524
07:08 PM,R,147,2394,2014/08/27,2014/08/27/gid_2014_08_27_nyamlb_detmlb_1/,19:08,P,116,382525
08:10 PM,R,133,2392,2014/08/27,2014/08/27/gid_2014_08_27_oakmlb_houmlb_1/,19:10,P,117,382526
12:35 PM,R,138,31,2014/08/27,2014/08/27/gid_2014_08_27_slnmlb_pitmlb_1/,12:35,P,134,382527
07:05 PM,R,139,2,2014/08/27,2014/08/27/gid_2014_08_27_tbamlb_balmlb_1/,19:05,P,110,382528
03:40 PM,R,140,680,2014/08/27,2014/08/27/gid_2014_08_27_texmlb_seamlb_1/,12:40,P,136,382529
07:05 PM,R,120,2681,2014/08/27,2014/08/27/gid_2014_08_27_wasmlb_phimlb_1/,19:05,P,143,382530
07:10 PM,R,144,3289,2014/08/28,2014/08/28/gid_2014_08_28_atlmlb_nynmlb_1/,19:10,P,121,382531
12:35 PM,R,112,2602,2014/08/28,2014/08/28/gid_2014_08_28_chnmlb_cinmlb_1/,12:35,P,113,382532
08:10 PM,R,114,4,2014/08/28,2014/08/28/gid_2014_08_28_clemlb_chamlb_1/,19:10,P,145,382533
03:45 PM,R,115,2395,2014/08/28,2014/08/28/gid_2014_08_28_colmlb_sfnmlb_1/,12:45,P,137,382534
08:10 PM,R,142,7,2014/08/28,2014/08/28/gid_2014_08_28_minmlb_kcamlb_1/,19:10,P,118,382535
01:08 PM,R,147,2394,2014/08/28,2014/08/28/gid_2014_08_28_nyamlb_detmlb_1/,13:08,P,116,382536
10:05 PM,R,133,1,2014/08/28,2014/08/28/gid_2014_08_28_oakmlb_anamlb_1/,19:05,P,108,382537
07:05 PM,R,139,2,2014/08/28,2014/08/28/gid_2014_08_28_tbamlb_balmlb_1/,19:05,P,110,382538
08:10 PM,R,140,2392,2014/08/28,2014/08/28/gid_2014_08_28_texmlb_houmlb_1/,19:10,P,117,382539
07:10 PM,R,111,12,2014/08/29,2014/08/29/gid_2014_08_29_bosmlb_tbamlb_1/,19:10,P,139,382540
08:15 PM,R,112,2889,2014/08/29,2014/08/29/gid_2014_08_29_chnmlb_slnmlb_1/,19:15,P,138,382541
07:05 PM,R,113,31,2014/08/29,2014/08/29/gid_2014_08_29_cinmlb_pitmlb_1/,19:05,P,134,382542
08:10 PM,R,114,7,2014/08/29,2014/08/29/gid_2014_08_29_clemlb_kcamlb_1/,19:10,P,118,382543
09:40 PM,R,115,15,2014/08/29,2014/08/29/gid_2014_08_29_colmlb_arimlb_1/,18:40,P,109,382544
08:10 PM,R,116,4,2014/08/29,2014/08/29/gid_2014_08_29_detmlb_chamlb_1/,19:10,P,145,382545
10:10 PM,R,119,2680,2014/08/29,2014/08/29/gid_2014_08_29_lanmlb_sdnmlb_1/,19:10,P,135,382546
07:35 PM,R,146,16,2014/08/29,2014/08/29/gid_2014_08_29_miamlb_atlmlb_1/,19:35,P,144,382547
10:15 PM,R,158,2395,2014/08/29,2014/08/29/gid_2014_08_29_milmlb_sfnmlb_1/,19:15,P,137,382548
07:05 PM,R,142,2,2014/08/29,2014/08/29/gid_2014_08_29_minmlb_balmlb_1/,19:05,P,110,382549
07:07 PM,R,147,14,2014/08/29,2014/08/29/gid_2014_08_29_nyamlb_tormlb_1/,19:07,P,141,382550
10:05 PM,R,133,1,2014/08/29,2014/08/29/gid_2014_08_29_oakmlb_anamlb_1/,19:05,P,108,382551
07:10 PM,R,143,3289,2014/08/29,2014/08/29/gid_2014_08_29_phimlb_nynmlb_1/,19:10,P,121,382552
08:10 PM,R,140,2392,2014/08/29,2014/08/29/gid_2014_08_29_texmlb_houmlb_1/,19:10,P,117,382553
10:10 PM,R,120,680,2014/08/29,2014/08/29/gid_2014_08_29_wasmlb_seamlb_1/,19:10,P,136,382554
07:10 PM,R,111,12,2014/08/30,2014/08/30/gid_2014_08_30_bosmlb_tbamlb_1/,19:10,P,139,382555
02:15 PM,R,112,2889,2014/08/30,2014/08/30/gid_2014_08_30_chnmlb_slnmlb_1/,13:15,P,138,381134
08:15 PM,R,112,2889,2014/08/30,2014/08/30/gid_2014_08_30_chnmlb_slnmlb_2/,19:15,P,138,382556
04:05 PM,R,113,31,2014/08/30,2014/08/30/gid_2014_08_30_cinmlb_pitmlb_1/,16:05,P,134,382557
07:10 PM,R,114,7,2014/08/30,2014/08/30/gid_2014_08_30_clemlb_kcamlb_1/,18:10,P,118,382558
08:10 PM,R,115,15,2014/08/30,2014/08/30/gid_2014_08_30_colmlb_arimlb_1/,17:10,P,109,382559
01:10 PM,R,116,4,2014/08/30,2014/08/30/gid_2014_08_30_detmlb_chamlb_1/,12:10,P,145,381500
07:10 PM,R,116,4,2014/08/30,2014/08/30/gid_2014_08_30_detmlb_chamlb_2/,18:10,P,145,382560
08:40 PM,R,119,2680,2014/08/30,2014/08/30/gid_2014_08_30_lanmlb_sdnmlb_1/,17:40,P,135,382561
07:10 PM,R,146,16,2014/08/30,2014/08/30/gid_2014_08_30_miamlb_atlmlb_1/,19:10,P,144,382562
09:05 PM,R,158,2395,2014/08/30,2014/08/30/gid_2014_08_30_milmlb_sfnmlb_1/,18:05,P,137,382563
07:05 PM,R,142,2,2014/08/30,2014/08/30/gid_2014_08_30_minmlb_balmlb_1/,19:05,P,110,382564
01:07 PM,R,147,14,2014/08/30,2014/08/30/gid_2014_08_30_nyamlb_tormlb_1/,13:07,P,141,382565
09:05 PM,R,133,1,2014/08/30,2014/08/30/gid_2014_08_30_oakmlb_anamlb_1/,18:05,P,108,382566
07:10 PM,R,143,3289,2014/08/30,2014/08/30/gid_2014_08_30_phimlb_nynmlb_1/,19:10,P,121,382567
07:10 PM,R,140,2392,2014/08/30,2014/08/30/gid_2014_08_30_texmlb_houmlb_1/,18:10,P,117,382568
09:10 PM,R,120,680,2014/08/30,2014/08/30/gid_2014_08_30_wasmlb_seamlb_1/,18:10,P,136,382569
01:40 PM,R,111,12,2014/08/31,2014/08/31/gid_2014_08_31_bosmlb_tbamlb_1/,13:40,P,139,382570
02:15 PM,R,112,2889,2014/08/31,2014/08/31/gid_2014_08_31_chnmlb_slnmlb_1/,13:15,P,138,382571
01:35 PM,R,113,31,2014/08/31,2014/08/31/gid_2014_08_31_cinmlb_pitmlb_1/,13:35,P,134,382572
08:07 PM,R,114,7,2014/08/31,2014/08/31/gid_2014_08_31_clemlb_kcamlb_1/,19:07,P,118,382573
04:10 PM,R,115,15,2014/08/31,2014/08/31/gid_2014_08_31_colmlb_arimlb_1/,13:10,P,109,382574
02:10 PM,R,116,4,2014/08/31,2014/08/31/gid_2014_08_31_detmlb_chamlb_1/,13:10,P,145,382575
04:10 PM,R,119,2680,2014/08/31,2014/08/31/gid_2014_08_31_lanmlb_sdnmlb_1/,13:10,P,135,382576
05:10 PM,R,146,16,2014/08/31,2014/08/31/gid_2014_08_31_miamlb_atlmlb_1/,17:10,P,144,382577
04:05 PM,R,158,2395,2014/08/31,2014/08/31/gid_2014_08_31_milmlb_sfnmlb_1/,13:05,P,137,382578
01:35 PM,R,142,2,2014/08/31,2014/08/31/gid_2014_08_31_minmlb_balmlb_1/,13:35,P,110,382579
01:07 PM,R,147,14,2014/08/31,2014/08/31/gid_2014_08_31_nyamlb_tormlb_1/,13:07,P,141,382580
03:35 PM,R,133,1,2014/08/31,2014/08/31/gid_2014_08_31_oakmlb_anamlb_1/,12:35,P,108,382581
01:10 PM,R,143,3289,2014/08/31,2014/08/31/gid_2014_08_31_phimlb_nynmlb_1/,13:10,P,121,382582
02:10 PM,R,140,2392,2014/08/31,2014/08/31/gid_2014_08_31_texmlb_houmlb_1/,13:10,P,117,382583
04:10 PM,R,120,680,2014/08/31,2014/08/31/gid_2014_08_31_wasmlb_seamlb_1/,13:10,P,136,382584
04:10 PM,R,109,2680,2014/09/01,2014/09/01/gid_2014_09_01_arimlb_sdnmlb_1/,13:10,P,135,382585
01:10 PM,R,111,12,2014/09/01,2014/09/01/gid_2014_09_01_bosmlb_tbamlb_1/,13:10,P,139,382586
04:05 PM,R,116,5,2014/09/01,2014/09/01/gid_2014_09_01_detmlb_clemlb_1/,16:05,P,114,382587
02:20 PM,R,158,17,2014/09/01,2014/09/01/gid_2014_09_01_milmlb_chnmlb_1/,13:20,P,112,382588
01:35 PM,R,142,2,2014/09/01,2014/09/01/gid_2014_09_01_minmlb_balmlb_1/,13:35,P,110,382589
01:10 PM,R,121,4169,2014/09/01,2014/09/01/gid_2014_09_01_nynmlb_miamlb_1/,13:10,P,146,382590
01:10 PM,R,143,16,2014/09/01,2014/09/01/gid_2014_09_01_phimlb_atlmlb_1/,13:10,P,144,382591
02:15 PM,R,134,2889,2014/09/01,2014/09/01/gid_2014_09_01_pitmlb_slnmlb_1/,13:15,P,138,382592
04:05 PM,R,136,10,2014/09/01,2014/09/01/gid_2014_09_01_seamlb_oakmlb_1/,13:05,P,133,382593
04:10 PM,R,137,19,2014/09/01,2014/09/01/gid_2014_09_01_sfnmlb_colmlb_1/,14:10,P,115,382594
08:10 PM,R,140,7,2014/09/01,2014/09/01/gid_2014_09_01_texmlb_kcamlb_1/,19:10,P,118,382595
08:10 PM,R,120,22,2014/09/01,2014/09/01/gid_2014_09_01_wasmlb_lanmlb_1/,17:10,P,119,382596
08:10 PM,R,108,2392,2014/09/02,2014/09/02/gid_2014_09_02_anamlb_houmlb_1/,19:10,P,117,382597
10:10 PM,R,109,2680,2014/09/02,2014/09/02/gid_2014_09_02_arimlb_sdnmlb_1/,19:10,P,135,382598
07:05 PM,R,111,3313,2014/09/02,2014/09/02/gid_2014_09_02_bosmlb_nyamlb_1/,19:05,P,147,382599
08:10 PM,R,145,3312,2014/09/02,2014/09/02/gid_2014_09_02_chamlb_minmlb_1/,19:10,P,142,382600
07:05 PM,R,113,2,2014/09/02,2014/09/02/gid_2014_09_02_cinmlb_balmlb_1/,19:05,P,110,382601
07:05 PM,R,116,5,2014/09/02,2014/09/02/gid_2014_09_02_detmlb_clemlb_1/,19:05,P,114,382602
08:05 PM,R,158,17,2014/09/02,2014/09/02/gid_2014_09_02_milmlb_chnmlb_1/,19:05,P,112,382603
07:10 PM,R,121,4169,2014/09/02,2014/09/02/gid_2014_09_02_nynmlb_miamlb_1/,19:10,P,146,382604
07:10 PM,R,143,16,2014/09/02,2014/09/02/gid_2014_09_02_phimlb_atlmlb_1/,19:10,P,144,382605
08:15 PM,R,134,2889,2014/09/02,2014/09/02/gid_2014_09_02_pitmlb_slnmlb_1/,19:15,P,138,382606
10:05 PM,R,136,10,2014/09/02,2014/09/02/gid_2014_09_02_seamlb_oakmlb_1/,19:05,P,133,382607
08:40 PM,R,137,19,2014/09/02,2014/09/02/gid_2014_09_02_sfnmlb_colmlb_1/,18:40,P,115,382608
08:10 PM,R,140,7,2014/09/02,2014/09/02/gid_2014_09_02_texmlb_kcamlb_1/,19:10,P,118,382609
07:10 PM,R,141,12,2014/09/02,2014/09/02/gid_2014_09_02_tormlb_tbamlb_1/,19:10,P,139,382610
10:10 PM,R,120,22,2014/09/02,2014/09/02/gid_2014_09_02_wasmlb_lanmlb_1/,19:10,P,119,382611
08:10 PM,R,108,2392,2014/09/03,2014/09/03/gid_2014_09_03_anamlb_houmlb_1/,19:10,P,117,382612
10:05 PM,R,109,2680,2014/09/03,2014/09/03/gid_2014_09_03_arimlb_sdnmlb_1/,19:05,P,135,382613
07:05 PM,R,111,3313,2014/09/03,2014/09/03/gid_2014_09_03_bosmlb_nyamlb_1/,19:05,P,147,382614
08:10 PM,R,145,3312,2014/09/03,2014/09/03/gid_2014_09_03_chamlb_minmlb_1/,19:10,P,142,382615
07:05 PM,R,113,2,2014/09/03,2014/09/03/gid_2014_09_03_cinmlb_balmlb_1/,19:05,P,110,382616
07:05 PM,R,116,5,2014/09/03,2014/09/03/gid_2014_09_03_detmlb_clemlb_1/,19:05,P,114,382617
08:05 PM,R,158,17,2014/09/03,2014/09/03/gid_2014_09_03_milmlb_chnmlb_1/,19:05,P,112,382618
07:10 PM,R,121,4169,2014/09/03,2014/09/03/gid_2014_09_03_nynmlb_miamlb_1/,19:10,P,146,382619
12:10 PM,R,143,16,2014/09/03,2014/09/03/gid_2014_09_03_phimlb_atlmlb_1/,12:10,P,144,382620
01:45 PM,R,134,2889,2014/09/03,2014/09/03/gid_2014_09_03_pitmlb_slnmlb_1/,12:45,P,138,382621
03:35 PM,R,136,10,2014/09/03,2014/09/03/gid_2014_09_03_seamlb_oakmlb_1/,12:35,P,133,382622
03:10 PM,R,137,19,2014/09/03,2014/09/03/gid_2014_09_03_sfnmlb_colmlb_1/,13:10,P,115,382623
08:10 PM,R,140,7,2014/09/03,2014/09/03/gid_2014_09_03_texmlb_kcamlb_1/,19:10,P,118,382624
07:10 PM,R,141,12,2014/09/03,2014/09/03/gid_2014_09_03_tormlb_tbamlb_1/,19:10,P,139,382625
03:10 PM,R,120,22,2014/09/03,2014/09/03/gid_2014_09_03_wasmlb_lanmlb_1/,12:10,P,119,382626
08:10 PM,R,108,3312,2014/09/04,2014/09/04/gid_2014_09_04_anamlb_minmlb_1/,19:10,P,142,382627
09:10 PM,R,109,2680,2014/09/04,2014/09/04/gid_2014_09_04_arimlb_sdnmlb_1/,18:10,P,135,382628
07:05 PM,R,111,3313,2014/09/04,2014/09/04/gid_2014_09_04_bosmlb_nyamlb_1/,19:05,P,147,382629
07:05 PM,R,113,2,2014/09/04,2014/09/04/gid_2014_09_04_cinmlb_balmlb_1/,19:05,P,110,382630
07:05 PM,R,116,5,2014/09/04,2014/09/04/gid_2014_09_04_detmlb_clemlb_1/,19:05,P,114,381682
08:05 PM,R,136,13,2014/09/04,2014/09/04/gid_2014_09_04_seamlb_texmlb_1/,19:05,P,140,382631
08:10 PM,R,138,32,2014/09/04,2014/09/04/gid_2014_09_04_slnmlb_milmlb_1/,19:10,P,158,382632
07:10 PM,R,141,12,2014/09/04,2014/09/04/gid_2014_09_04_tormlb_tbamlb_1/,19:10,P,139,382633
08:10 PM,R,108,3312,2014/09/05,2014/09/05/gid_2014_09_05_anamlb_minmlb_1/,19:10,P,142,382634
10:10 PM,R,109,22,2014/09/05,2014/09/05/gid_2014_09_05_arimlb_lanmlb_1/,19:10,P,119,382635
07:10 PM,R,144,4169,2014/09/05,2014/09/05/gid_2014_09_05_atlmlb_miamlb_1/,19:10,P,146,382636
07:10 PM,R,110,12,2014/09/05,2014/09/05/gid_2014_09_05_balmlb_tbamlb_1/,19:10,P,139,382637
07:05 PM,R,145,5,2014/09/05,2014/09/05/gid_2014_09_05_chamlb_clemlb_1/,19:05,P,114,382638
10:05 PM,R,117,10,2014/09/05,2014/09/05/gid_2014_09_05_houmlb_oakmlb_1/,19:05,P,133,382639
07:05 PM,R,118,3313,2014/09/05,2014/09/05/gid_2014_09_05_kcamlb_nyamlb_1/,19:05,P,147,382640
07:10 PM,R,121,2602,2014/09/05,2014/09/05/gid_2014_09_05_nynmlb_cinmlb_1/,19:10,P,113,382641
07:05 PM,R,143,3309,2014/09/05,2014/09/05/gid_2014_09_05_phimlb_wasmlb_1/,19:05,P,120,382642
02:20 PM,R,134,17,2014/09/05,2014/09/05/gid_2014_09_05_pitmlb_chnmlb_1/,13:20,P,112,382643
08:40 PM,R,135,19,2014/09/05,2014/09/05/gid_2014_09_05_sdnmlb_colmlb_1/,18:40,P,115,382644
08:05 PM,R,136,13,2014/09/05,2014/09/05/gid_2014_09_05_seamlb_texmlb_1/,19:05,P,140,382645
07:08 PM,R,137,2394,2014/09/05,2014/09/05/gid_2014_09_05_sfnmlb_detmlb_1/,19:08,P,116,382646
08:10 PM,R,138,32,2014/09/05,2014/09/05/gid_2014_09_05_slnmlb_milmlb_1/,19:10,P,158,382647
07:10 PM,R,141,3,2014/09/05,2014/09/05/gid_2014_09_05_tormlb_bosmlb_1/,19:10,P,111,382648
07:10 PM,R,108,3312,2014/09/06,2014/09/06/gid_2014_09_06_anamlb_minmlb_1/,18:10,P,142,382649
09:10 PM,R,109,22,2014/09/06,2014/09/06/gid_2014_09_06_arimlb_lanmlb_1/,18:10,P,119,382650
07:10 PM,R,144,4169,2014/09/06,2014/09/06/gid_2014_09_06_atlmlb_miamlb_1/,19:10,P,146,382651
01:05 PM,R,110,12,2014/09/06,2014/09/06/gid_2014_09_06_balmlb_tbamlb_1/,13:05,P,139,382652
07:05 PM,R,145,5,2014/09/06,2014/09/06/gid_2014_09_06_chamlb_clemlb_1/,19:05,P,114,382653
04:05 PM,R,117,10,2014/09/06,2014/09/06/gid_2014_09_06_houmlb_oakmlb_1/,13:05,P,133,382654
04:05 PM,R,118,3313,2014/09/06,2014/09/06/gid_2014_09_06_kcamlb_nyamlb_1/,16:05,P,147,382655
04:10 PM,R,121,2602,2014/09/06,2014/09/06/gid_2014_09_06_nynmlb_cinmlb_1/,16:10,P,113,382656
04:05 PM,R,143,3309,2014/09/06,2014/09/06/gid_2014_09_06_phimlb_wasmlb_1/,16:05,P,120,382657
04:05 PM,R,134,17,2014/09/06,2014/09/06/gid_2014_09_06_pitmlb_chnmlb_1/,15:05,P,112,382658
08:10 PM,R,135,19,2014/09/06,2014/09/06/gid_2014_09_06_sdnmlb_colmlb_1/,18:10,P,115,382659
08:05 PM,R,136,13,2014/09/06,2014/09/06/gid_2014_09_06_seamlb_texmlb_1/,19:05,P,140,382660
01:08 PM,R,137,2394,2014/09/06,2014/09/06/gid_2014_09_06_sfnmlb_detmlb_1/,13:08,P,116,382661
07:10 PM,R,138,32,2014/09/06,2014/09/06/gid_2014_09_06_slnmlb_milmlb_1/,18:10,P,158,382662
07:10 PM,R,141,3,2014/09/06,2014/09/06/gid_2014_09_06_tormlb_bosmlb_1/,19:10,P,111,382663
02:10 PM,R,108,3312,2014/09/07,2014/09/07/gid_2014_09_07_anamlb_minmlb_1/,13:10,P,142,382664
04:10 PM,R,109,22,2014/09/07,2014/09/07/gid_2014_09_07_arimlb_lanmlb_1/,13:10,P,119,382665
01:10 PM,R,144,4169,2014/09/07,2014/09/07/gid_2014_09_07_atlmlb_miamlb_1/,13:10,P,146,382666
01:40 PM,R,110,12,2014/09/07,2014/09/07/gid_2014_09_07_balmlb_tbamlb_1/,13:40,P,139,382667
01:05 PM,R,145,5,2014/09/07,2014/09/07/gid_2014_09_07_chamlb_clemlb_1/,13:05,P,114,382668
04:05 PM,R,117,10,2014/09/07,2014/09/07/gid_2014_09_07_houmlb_oakmlb_1/,13:05,P,133,382669
01:05 PM,R,118,3313,2014/09/07,2014/09/07/gid_2014_09_07_kcamlb_nyamlb_1/,13:05,P,147,382670
01:10 PM,R,121,2602,2014/09/07,2014/09/07/gid_2014_09_07_nynmlb_cinmlb_1/,13:10,P,113,382671
01:35 PM,R,143,3309,2014/09/07,2014/09/07/gid_2014_09_07_phimlb_wasmlb_1/,13:35,P,120,382672
02:20 PM,R,134,17,2014/09/07,2014/09/07/gid_2014_09_07_pitmlb_chnmlb_1/,13:20,P,112,382673
04:10 PM,R,135,19,2014/09/07,2014/09/07/gid_2014_09_07_sdnmlb_colmlb_1/,14:10,P,115,382674
03:05 PM,R,136,13,2014/09/07,2014/09/07/gid_2014_09_07_seamlb_texmlb_1/,14:05,P,140,382675
08:00 PM,R,137,2394,2014/09/07,2014/09/07/gid_2014_09_07_sfnmlb_detmlb_1/,20:00,P,116,382676
02:10 PM,R,138,32,2014/09/07,2014/09/07/gid_2014_09_07_slnmlb_milmlb_1/,13:10,P,158,382677
01:35 PM,R,141,3,2014/09/07,2014/09/07/gid_2014_09_07_tormlb_bosmlb_1/,13:35,P,111,382678
01:05 PM,R,108,5,2014/09/08,2014/09/08/gid_2014_09_08_anamlb_clemlb_1/,13:05,P,114,381608
07:05 PM,R,144,3309,2014/09/08,2014/09/08/gid_2014_09_08_atlmlb_wasmlb_1/,19:05,P,120,382679
07:10 PM,R,110,3,2014/09/08,2014/09/08/gid_2014_09_08_balmlb_bosmlb_1/,19:10,P,111,382680
07:07 PM,R,112,14,2014/09/08,2014/09/08/gid_2014_09_08_chnmlb_tormlb_1/,19:07,P,141,382681
07:10 PM,R,115,3289,2014/09/08,2014/09/08/gid_2014_09_08_colmlb_nynmlb_1/,19:10,P,121,382682
10:10 PM,R,117,680,2014/09/08,2014/09/08/gid_2014_09_08_houmlb_seamlb_1/,19:10,P,136,382683
04:08 PM,R,118,2394,2014/09/08,2014/09/08/gid_2014_09_08_kcamlb_detmlb_1/,16:08,P,116,382684
08:10 PM,R,146,32,2014/09/08,2014/09/08/gid_2014_09_08_miamlb_milmlb_1/,19:10,P,158,382685
08:10 PM,R,133,4,2014/09/08,2014/09/08/gid_2014_09_08_oakmlb_chamlb_1/,19:10,P,145,382686
07:05 PM,R,134,2681,2014/09/08,2014/09/08/gid_2014_09_08_pitmlb_phimlb_1/,19:05,P,143,382687
10:10 PM,R,135,22,2014/09/08,2014/09/08/gid_2014_09_08_sdnmlb_lanmlb_1/,19:10,P,119,382688
07:10 PM,R,138,2602,2014/09/08,2014/09/08/gid_2014_09_08_slnmlb_cinmlb_1/,19:10,P,113,382689
08:05 PM,R,108,13,2014/09/09,2014/09/09/gid_2014_09_09_anamlb_texmlb_1/,19:05,P,140,382690
10:15 PM,R,109,2395,2014/09/09,2014/09/09/gid_2014_09_09_arimlb_sfnmlb_1/,19:15,P,137,382691
07:05 PM,R,144,3309,2014/09/09,2014/09/09/gid_2014_09_09_atlmlb_wasmlb_1/,19:05,P,120,382692
07:10 PM,R,110,3,2014/09/09,2014/09/09/gid_2014_09_09_balmlb_bosmlb_1/,19:10,P,111,382693
07:07 PM,R,112,14,2014/09/09,2014/09/09/gid_2014_09_09_chnmlb_tormlb_1/,19:07,P,141,382694
07:10 PM,R,115,3289,2014/09/09,2014/09/09/gid_2014_09_09_colmlb_nynmlb_1/,19:10,P,121,382695
