home_team_errors,note,home_team_hits,game_id,away_team_hits,away_team_runs,home_team_runs,away_team_errors
1,,13,2016/07/26/gid_2016_07_26_cinmlb_sfnmlb_1/,11,7,9,2
0,,5,2016/07/26/gid_2016_07_26_colmlb_balmlb_1/,9,6,3,0
0,,9,2016/07/26/gid_2016_07_26_detmlb_bosmlb_1/,13,9,8,1
0,,6,2016/07/26/gid_2016_07_26_nyamlb_houmlb_1/,13,6,3,0
1,,6,2016/07/26/gid_2016_07_26_oakmlb_texmlb_1/,10,6,3,0
0,,9,2016/07/26/gid_2016_07_26_phimlb_miamlb_1/,4,0,5,0
0,Two out when winning run scored.,8,2016/07/26/gid_2016_07_26_sdnmlb_tormlb_1/,10,6,7,1
1,,12,2016/07/26/gid_2016_07_26_seamlb_pitmlb_1/,11,7,4,0
1,,7,2016/07/26/gid_2016_07_26_slnmlb_nynmlb_1/,8,3,2,1
0,,6,2016/07/26/gid_2016_07_26_slnmlb_nynmlb_2/,4,1,3,1
1,,5,2016/07/26/gid_2016_07_26_tbamlb_lanmlb_1/,6,2,3,2
1,One out when winning run scored.,11,2016/07/26/gid_2016_07_26_wasmlb_clemlb_1/,10,6,7,1
1,,11,2016/07/27/gid_2016_07_27_anamlb_kcamlb_1/,11,5,7,2
5,,5,2016/07/27/gid_2016_07_27_arimlb_milmlb_1/,11,8,1,1
0,,13,2016/07/27/gid_2016_07_27_atlmlb_minmlb_1/,16,9,7,2
0,,6,2016/07/27/gid_2016_07_27_chamlb_chnmlb_1/,5,1,8,0
1,,4,2016/07/27/gid_2016_07_27_cinmlb_sfnmlb_1/,6,2,1,0
0,,6,2016/07/27/gid_2016_07_27_colmlb_balmlb_1/,5,3,1,0
0,,7,2016/07/27/gid_2016_07_27_detmlb_bosmlb_1/,11,4,3,1
0,,8,2016/07/27/gid_2016_07_27_nyamlb_houmlb_1/,5,1,4,0
1,,13,2016/07/27/gid_2016_07_27_oakmlb_texmlb_1/,9,6,4,0
0,,16,2016/07/27/gid_2016_07_27_phimlb_miamlb_1/,10,1,11,1
2,,6,2016/07/27/gid_2016_07_27_sdnmlb_tormlb_1/,6,8,4,0
1,,14,2016/07/27/gid_2016_07_27_seamlb_pitmlb_1/,3,1,10,0
0,,12,2016/07/27/gid_2016_07_27_slnmlb_nynmlb_1/,7,5,4,0
1,,5,2016/07/27/gid_2016_07_27_tbamlb_lanmlb_1/,8,3,1,1
0,,6,2016/07/27/gid_2016_07_27_wasmlb_clemlb_1/,6,4,1,1
1,,7,2016/07/28/gid_2016_07_28_arimlb_milmlb_1/,9,4,6,0
0,,12,2016/07/28/gid_2016_07_28_balmlb_minmlb_1/,11,2,6,0
0,One out when winning run scored.,10,2016/07/28/gid_2016_07_28_bosmlb_anamlb_1/,8,1,2,1
0,,7,2016/07/28/gid_2016_07_28_chamlb_chnmlb_1/,5,1,3,1
1,,10,2016/07/28/gid_2016_07_28_colmlb_nynmlb_1/,8,2,1,1
0,,4,2016/07/28/gid_2016_07_28_kcamlb_texmlb_1/,6,2,3,0
1,,13,2016/07/28/gid_2016_07_28_phimlb_atlmlb_1/,10,7,5,0
0,,8,2016/07/28/gid_2016_07_28_slnmlb_miamlb_1/,8,5,4,0
0,,5,2016/07/28/gid_2016_07_28_wasmlb_sfnmlb_1/,11,4,2,1
0,,10,2016/07/29/gid_2016_07_29_arimlb_lanmlb_1/,9,7,9,1
2,,7,2016/07/29/gid_2016_07_29_balmlb_tormlb_1/,7,5,6,1
0,,5,2016/07/29/gid_2016_07_29_bosmlb_anamlb_1/,7,6,2,0
0,One out when winning run scored.,8,2016/07/29/gid_2016_07_29_chamlb_minmlb_1/,6,1,2,1
1,,6,2016/07/29/gid_2016_07_29_cinmlb_sdnmlb_1/,11,6,0,0
0,,6,2016/07/29/gid_2016_07_29_colmlb_nynmlb_1/,13,6,1,0
1,,16,2016/07/29/gid_2016_07_29_houmlb_detmlb_1/,7,6,14,0
0,,12,2016/07/29/gid_2016_07_29_kcamlb_texmlb_1/,7,3,8,1
0,,7,2016/07/29/gid_2016_07_29_nyamlb_tbamlb_1/,10,1,5,1
2,,8,2016/07/29/gid_2016_07_29_oakmlb_clemlb_1/,7,3,5,1
1,,9,2016/07/29/gid_2016_07_29_phimlb_atlmlb_1/,5,1,2,1
0,,8,2016/07/29/gid_2016_07_29_pitmlb_milmlb_1/,4,1,3,0
0,,14,2016/07/29/gid_2016_07_29_seamlb_chnmlb_1/,8,1,12,0
1,,9,2016/07/29/gid_2016_07_29_slnmlb_miamlb_1/,14,11,6,0
0,,9,2016/07/29/gid_2016_07_29_wasmlb_sfnmlb_1/,8,4,1,0
0,,8,2016/07/30/gid_2016_07_30_arimlb_lanmlb_1/,10,4,2,0
0,,10,2016/07/30/gid_2016_07_30_balmlb_tormlb_1/,5,1,9,0
0,,8,2016/07/30/gid_2016_07_30_bosmlb_anamlb_1/,6,2,5,0
1,,8,2016/07/30/gid_2016_07_30_chamlb_minmlb_1/,15,6,5,3
0,None out when winning run scored.,6,2016/07/30/gid_2016_07_30_cinmlb_sdnmlb_1/,5,1,2,1
3,,6,2016/07/30/gid_2016_07_30_colmlb_nynmlb_1/,9,7,2,0
0,Two out when winning run scored.,7,2016/07/30/gid_2016_07_30_houmlb_detmlb_1/,5,2,3,2
0,Two out when winning run scored.,8,2016/07/30/gid_2016_07_30_kcamlb_texmlb_1/,5,1,2,0
1,,7,2016/07/30/gid_2016_07_30_nyamlb_tbamlb_1/,5,3,6,0
0,,12,2016/07/30/gid_2016_07_30_oakmlb_clemlb_1/,8,3,6,0
2,,14,2016/07/30/gid_2016_07_30_phimlb_atlmlb_1/,9,9,5,0
1,,12,2016/07/30/gid_2016_07_30_pitmlb_milmlb_1/,8,3,5,0
1,,3,2016/07/30/gid_2016_07_30_seamlb_chnmlb_1/,5,4,1,1
1,,12,2016/07/30/gid_2016_07_30_slnmlb_miamlb_1/,6,0,11,1
0,,8,2016/07/30/gid_2016_07_30_wasmlb_sfnmlb_1/,8,3,5,0
2,,17,2016/07/31/gid_2016_07_31_arimlb_lanmlb_1/,3,3,14,2
0,,6,2016/07/31/gid_2016_07_31_balmlb_tormlb_1/,8,6,2,0
1,,11,2016/07/31/gid_2016_07_31_bosmlb_anamlb_1/,9,5,3,1
4,,9,2016/07/31/gid_2016_07_31_chamlb_minmlb_1/,9,4,6,0
0,,5,2016/07/31/gid_2016_07_31_cinmlb_sdnmlb_1/,9,3,2,0
1,,6,2016/07/31/gid_2016_07_31_colmlb_nynmlb_1/,8,4,6,0
0,,10,2016/07/31/gid_2016_07_31_houmlb_detmlb_1/,7,0,11,0
1,,9,2016/07/31/gid_2016_07_31_kcamlb_texmlb_1/,4,3,5,0
1,,6,2016/07/31/gid_2016_07_31_nyamlb_tbamlb_1/,9,3,5,0
0,,10,2016/07/31/gid_2016_07_31_oakmlb_clemlb_1/,6,0,8,0
1,,6,2016/07/31/gid_2016_07_31_phimlb_atlmlb_1/,5,1,2,0
1,,8,2016/07/31/gid_2016_07_31_pitmlb_milmlb_1/,5,2,4,1
0,One out when winning run scored.,9,2016/07/31/gid_2016_07_31_seamlb_chnmlb_1/,11,6,7,1
2,Two out when winning run scored.,9,2016/07/31/gid_2016_07_31_slnmlb_miamlb_1/,6,4,5,1
0,,10,2016/07/31/gid_2016_07_31_wasmlb_sfnmlb_1/,3,1,3,2
0,,4,2016/08/01/gid_2016_08_01_bosmlb_seamlb_1/,5,2,1,0
0,,1,2016/08/01/gid_2016_08_01_kcamlb_tbamlb_1/,9,3,0,1
1,,10,2016/08/01/gid_2016_08_01_miamlb_chnmlb_1/,7,0,5,0
0,,10,2016/08/01/gid_2016_08_01_milmlb_sdnmlb_1/,6,3,7,1
0,,7,2016/08/01/gid_2016_08_01_minmlb_clemlb_1/,19,12,5,0
1,,11,2016/08/01/gid_2016_08_01_nyamlb_nynmlb_1/,7,6,5,0
0,None out when winning run scored.,7,2016/08/01/gid_2016_08_01_tormlb_houmlb_1/,6,1,2,1
1,,5,2016/08/01/gid_2016_08_01_wasmlb_arimlb_1/,19,14,1,0
0,,8,2016/08/02/gid_2016_08_02_bosmlb_seamlb_1/,6,4,5,0
0,,13,2016/08/02/gid_2016_08_02_chamlb_detmlb_1/,11,5,11,0
0,,9,2016/08/02/gid_2016_08_02_kcamlb_tbamlb_1/,9,3,2,2
0,,11,2016/08/02/gid_2016_08_02_lanmlb_colmlb_1/,5,3,7,1
1,,9,2016/08/02/gid_2016_08_02_miamlb_chnmlb_1/,9,2,3,0
0,,6,2016/08/02/gid_2016_08_02_milmlb_sdnmlb_1/,11,3,2,0
0,,13,2016/08/02/gid_2016_08_02_minmlb_clemlb_1/,14,10,6,0
0,,10,2016/08/02/gid_2016_08_02_nyamlb_nynmlb_1/,6,1,7,2
0,,7,2016/08/02/gid_2016_08_02_oakmlb_anamlb_1/,9,4,5,2
0,,9,2016/08/02/gid_2016_08_02_pitmlb_atlmlb_1/,5,5,3,1
1,,15,2016/08/02/gid_2016_08_02_sfnmlb_phimlb_1/,10,8,13,1
0,One out when winning run scored.,12,2016/08/02/gid_2016_08_02_slnmlb_cinmlb_1/,10,5,7,1
0,,9,2016/08/02/gid_2016_08_02_texmlb_balmlb_1/,3,1,5,0
0,,7,2016/08/02/gid_2016_08_02_tormlb_houmlb_1/,8,2,1,0
1,,11,2016/08/02/gid_2016_08_02_wasmlb_arimlb_1/,15,10,4,1
0,,4,2016/08/03/gid_2016_08_03_bosmlb_seamlb_1/,7,1,3,0
1,,6,2016/08/03/gid_2016_08_03_chamlb_detmlb_1/,6,1,2,1
0,,14,2016/08/03/gid_2016_08_03_kcamlb_tbamlb_1/,2,0,12,3
0,,17,2016/08/03/gid_2016_08_03_lanmlb_colmlb_1/,6,2,12,0
0,Two out when winning run scored.,9,2016/08/03/gid_2016_08_03_miamlb_chnmlb_1/,11,4,5,1
0,,14,2016/08/03/gid_2016_08_03_milmlb_sdnmlb_1/,9,3,12,2
1,,8,2016/08/03/gid_2016_08_03_minmlb_clemlb_1/,15,13,5,0
2,,9,2016/08/03/gid_2016_08_03_nynmlb_nyamlb_1/,10,5,9,1
1,None out when winning run scored.,12,2016/08/03/gid_2016_08_03_oakmlb_anamlb_1/,13,6,8,2
0,,15,2016/08/03/gid_2016_08_03_pitmlb_atlmlb_1/,4,4,8,0
0,Two out when winning run scored.,9,2016/08/03/gid_2016_08_03_sfnmlb_phimlb_1/,10,4,5,1
0,,10,2016/08/03/gid_2016_08_03_slnmlb_cinmlb_1/,9,5,4,0
0,,4,2016/08/03/gid_2016_08_03_texmlb_balmlb_1/,7,2,3,0
1,,5,2016/08/03/gid_2016_08_03_tormlb_houmlb_1/,7,3,1,2
0,,5,2016/08/03/gid_2016_08_03_wasmlb_arimlb_1/,14,8,3,0
0,,6,2016/08/04/gid_2016_08_04_bosmlb_seamlb_1/,13,3,2,0
0,,9,2016/08/04/gid_2016_08_04_chamlb_detmlb_1/,10,6,3,0
0,,4,2016/08/04/gid_2016_08_04_kcamlb_tbamlb_1/,9,2,3,1
1,,5,2016/08/04/gid_2016_08_04_lanmlb_colmlb_1/,11,4,2,0
0,,11,2016/08/04/gid_2016_08_04_minmlb_clemlb_1/,7,2,9,1
0,,9,2016/08/04/gid_2016_08_04_nynmlb_nyamlb_1/,6,4,1,0
0,,14,2016/08/04/gid_2016_08_04_oakmlb_anamlb_1/,11,8,6,1
2,,6,2016/08/04/gid_2016_08_04_pitmlb_atlmlb_1/,5,2,5,2
0,,4,2016/08/04/gid_2016_08_04_sfnmlb_phimlb_1/,8,3,2,0
0,,11,2016/08/04/gid_2016_08_04_slnmlb_cinmlb_1/,5,0,7,0
0,,9,2016/08/04/gid_2016_08_04_texmlb_balmlb_1/,11,5,3,0
0,,5,2016/08/04/gid_2016_08_04_tormlb_houmlb_1/,8,4,1,0
1,,14,2016/08/05/gid_2016_08_05_anamlb_seamlb_1/,3,4,6,1
0,,2,2016/08/05/gid_2016_08_05_atlmlb_slnmlb_1/,3,0,1,0
1,,10,2016/08/05/gid_2016_08_05_balmlb_chamlb_1/,16,7,5,4
2,,3,2016/08/05/gid_2016_08_05_bosmlb_lanmlb_1/,10,9,0,0
0,,6,2016/08/05/gid_2016_08_05_chnmlb_oakmlb_1/,11,7,2,0
0,None out when winning run scored.,6,2016/08/05/gid_2016_08_05_cinmlb_pitmlb_1/,6,2,3,2
0,,16,2016/08/05/gid_2016_08_05_clemlb_nyamlb_1/,11,7,13,0
2,,11,2016/08/05/gid_2016_08_05_miamlb_colmlb_1/,8,5,3,1
2,One out when winning run scored.,7,2016/08/05/gid_2016_08_05_milmlb_arimlb_1/,6,2,3,1
1,,7,2016/08/05/gid_2016_08_05_minmlb_tbamlb_1/,10,6,2,0
0,,8,2016/08/05/gid_2016_08_05_nynmlb_detmlb_1/,5,3,4,0
0,,10,2016/08/05/gid_2016_08_05_phimlb_sdnmlb_1/,6,5,4,0
0,,6,2016/08/05/gid_2016_08_05_sfnmlb_wasmlb_1/,4,1,5,1
0,,9,2016/08/05/gid_2016_08_05_texmlb_houmlb_1/,3,0,5,1
0,,8,2016/08/05/gid_2016_08_05_tormlb_kcamlb_1/,8,4,3,2
0,,10,2016/08/06/gid_2016_08_06_anamlb_seamlb_1/,10,6,8,1
2,,11,2016/08/06/gid_2016_08_06_atlmlb_slnmlb_1/,15,13,5,0
1,,10,2016/08/06/gid_2016_08_06_balmlb_chamlb_1/,6,2,4,0
0,,11,2016/08/06/gid_2016_08_06_bosmlb_lanmlb_1/,5,0,3,0
1,,4,2016/08/06/gid_2016_08_06_chnmlb_oakmlb_1/,8,4,0,0
0,,9,2016/08/06/gid_2016_08_06_cinmlb_pitmlb_1/,7,3,5,1
0,,6,2016/08/06/gid_2016_08_06_clemlb_nyamlb_1/,10,5,2,0
1,,17,2016/08/06/gid_2016_08_06_miamlb_colmlb_1/,10,6,12,0
0,,8,2016/08/06/gid_2016_08_06_milmlb_arimlb_1/,19,15,6,3
1,,10,2016/08/06/gid_2016_08_06_minmlb_tbamlb_1/,7,3,7,2
3,,10,2016/08/06/gid_2016_08_06_nynmlb_detmlb_1/,14,5,6,0
3,,14,2016/08/06/gid_2016_08_06_phimlb_sdnmlb_1/,9,7,9,0
0,,8,2016/08/06/gid_2016_08_06_sfnmlb_wasmlb_1/,14,7,1,0
0,,9,2016/08/06/gid_2016_08_06_texmlb_houmlb_1/,13,3,2,0
1,,11,2016/08/06/gid_2016_08_06_tormlb_kcamlb_1/,5,2,4,0
1,,7,2016/08/07/gid_2016_08_07_anamlb_seamlb_1/,5,1,3,0
0,,9,2016/08/07/gid_2016_08_07_atlmlb_slnmlb_1/,11,6,3,1
0,,4,2016/08/07/gid_2016_08_07_balmlb_chamlb_1/,12,10,2,0
0,,9,2016/08/07/gid_2016_08_07_bosmlb_lanmlb_1/,6,5,8,3
0,,4,2016/08/07/gid_2016_08_07_chnmlb_oakmlb_1/,10,3,1,0
2,,6,2016/08/07/gid_2016_08_07_cinmlb_pitmlb_1/,8,7,3,0
3,,5,2016/08/07/gid_2016_08_07_clemlb_nyamlb_1/,8,2,3,0
2,,9,2016/08/07/gid_2016_08_07_miamlb_colmlb_1/,17,10,7,0
1,,12,2016/08/07/gid_2016_08_07_milmlb_arimlb_1/,5,3,9,3
2,,8,2016/08/07/gid_2016_08_07_minmlb_tbamlb_1/,12,6,3,0
0,,11,2016/08/07/gid_2016_08_07_nynmlb_detmlb_1/,5,3,1,2
3,,5,2016/08/07/gid_2016_08_07_phimlb_sdnmlb_1/,14,6,5,1
1,,2,2016/08/07/gid_2016_08_07_sfnmlb_wasmlb_1/,5,0,1,0
1,,11,2016/08/07/gid_2016_08_07_texmlb_houmlb_1/,15,5,3,0
0,,11,2016/08/07/gid_2016_08_07_tormlb_kcamlb_1/,6,1,7,2
1,,8,2016/08/08/gid_2016_08_08_atlmlb_milmlb_1/,10,4,3,0
0,,7,2016/08/08/gid_2016_08_08_balmlb_oakmlb_1/,7,2,3,0
0,Two out when winning run scored.,9,2016/08/08/gid_2016_08_08_cinmlb_slnmlb_1/,8,4,5,1
0,,7,2016/08/08/gid_2016_08_08_detmlb_seamlb_1/,5,0,3,0
0,,11,2016/08/08/gid_2016_08_08_houmlb_minmlb_1/,4,1,3,1
1,,11,2016/08/08/gid_2016_08_08_phimlb_lanmlb_1/,8,4,9,0
1,,13,2016/08/08/gid_2016_08_08_sfnmlb_miamlb_1/,18,8,7,0
0,,12,2016/08/08/gid_2016_08_08_tbamlb_tormlb_1/,9,5,7,0
0,,8,2016/08/08/gid_2016_08_08_texmlb_colmlb_1/,6,4,3,0
0,,8,2016/08/09/gid_2016_08_09_anamlb_chnmlb_1/,3,1,5,1
1,,6,2016/08/09/gid_2016_08_09_arimlb_nynmlb_1/,8,5,3,1
1,,4,2016/08/09/gid_2016_08_09_atlmlb_milmlb_1/,6,2,1,0
0,,6,2016/08/09/gid_2016_08_09_balmlb_oakmlb_1/,3,1,2,0
0,,10,2016/08/09/gid_2016_08_09_chamlb_kcamlb_1/,14,7,5,1
2,,9,2016/08/09/gid_2016_08_09_cinmlb_slnmlb_1/,11,7,4,0
1,,6,2016/08/09/gid_2016_08_09_clemlb_wasmlb_1/,5,3,1,2
0,Two out when winning run scored.,16,2016/08/09/gid_2016_08_09_detmlb_seamlb_1/,16,5,6,1
1,,9,2016/08/09/gid_2016_08_09_houmlb_minmlb_1/,12,7,5,0
1,,9,2016/08/09/gid_2016_08_09_nyamlb_bosmlb_1/,7,3,5,0
0,,13,2016/08/09/gid_2016_08_09_phimlb_lanmlb_1/,9,3,9,0
0,,10,2016/08/09/gid_2016_08_09_sdnmlb_pitmlb_1/,7,4,6,2
1,,4,2016/08/09/gid_2016_08_09_sfnmlb_miamlb_1/,3,0,2,0
2,,6,2016/08/09/gid_2016_08_09_tbamlb_tormlb_1/,15,9,2,0
0,,11,2016/08/09/gid_2016_08_09_texmlb_colmlb_1/,11,7,5,0
0,,7,2016/08/10/gid_2016_08_10_anamlb_chnmlb_1/,6,1,3,1
1,,6,2016/08/10/gid_2016_08_10_arimlb_nynmlb_1/,11,3,2,0
0,,10,2016/08/10/gid_2016_08_10_atlmlb_milmlb_1/,9,3,4,1
0,,4,2016/08/10/gid_2016_08_10_balmlb_oakmlb_1/,7,0,1,0
0,Two out when winning run scored.,12,2016/08/10/gid_2016_08_10_chamlb_kcamlb_1/,13,2,3,1
0,,9,2016/08/10/gid_2016_08_10_cinmlb_slnmlb_1/,6,2,3,0
0,,11,2016/08/10/gid_2016_08_10_clemlb_wasmlb_1/,10,4,7,0
3,,9,2016/08/10/gid_2016_08_10_colmlb_texmlb_1/,6,4,5,1
0,,10,2016/08/10/gid_2016_08_10_detmlb_seamlb_1/,4,1,3,0
0,,5,2016/08/10/gid_2016_08_10_houmlb_minmlb_1/,1,0,5,2
0,,9,2016/08/10/gid_2016_08_10_nyamlb_bosmlb_1/,15,9,4,0
0,,8,2016/08/10/gid_2016_08_10_phimlb_lanmlb_1/,7,6,2,0
2,,2,2016/08/10/gid_2016_08_10_sdnmlb_pitmlb_1/,6,4,0,0
1,,5,2016/08/10/gid_2016_08_10_sfnmlb_miamlb_1/,6,1,0,0
0,,9,2016/08/10/gid_2016_08_10_tbamlb_tormlb_1/,5,0,7,2
0,,14,2016/08/11/gid_2016_08_11_anamlb_clemlb_1/,6,4,14,2
1,,5,2016/08/11/gid_2016_08_11_arimlb_nynmlb_1/,12,9,0,0
0,,14,2016/08/11/gid_2016_08_11_atlmlb_milmlb_1/,9,3,11,1
1,,10,2016/08/11/gid_2016_08_11_balmlb_oakmlb_1/,11,9,6,0
0,,4,2016/08/11/gid_2016_08_11_chamlb_kcamlb_1/,7,1,2,1
0,,14,2016/08/11/gid_2016_08_11_colmlb_texmlb_1/,15,12,9,0
2,,13,2016/08/11/gid_2016_08_11_houmlb_minmlb_1/,19,15,7,0
2,,9,2016/08/11/gid_2016_08_11_houmlb_minmlb_2/,16,10,2,1
0,,9,2016/08/11/gid_2016_08_11_nyamlb_bosmlb_1/,7,4,2,0
0,,9,2016/08/11/gid_2016_08_11_sdnmlb_pitmlb_1/,4,0,4,0
0,Two out when winning run scored.,11,2016/08/11/gid_2016_08_11_slnmlb_chnmlb_1/,10,3,4,0
0,,17,2016/08/12/gid_2016_08_12_anamlb_clemlb_1/,8,3,13,2
0,,11,2016/08/12/gid_2016_08_12_arimlb_bosmlb_1/,12,4,9,2
0,,9,2016/08/12/gid_2016_08_12_atlmlb_wasmlb_1/,9,8,5,0
1,,5,2016/08/12/gid_2016_08_12_balmlb_sfnmlb_1/,10,5,2,0
0,,4,2016/08/12/gid_2016_08_12_chamlb_miamlb_1/,12,4,2,0
2,,6,2016/08/12/gid_2016_08_12_cinmlb_milmlb_1/,12,7,4,1
1,,11,2016/08/12/gid_2016_08_12_colmlb_phimlb_1/,8,6,10,3
2,,13,2016/08/12/gid_2016_08_12_detmlb_texmlb_1/,7,5,8,0
1,,7,2016/08/12/gid_2016_08_12_houmlb_tormlb_1/,12,5,3,0
1,,5,2016/08/12/gid_2016_08_12_kcamlb_minmlb_1/,11,7,3,0
0,,12,2016/08/12/gid_2016_08_12_pitmlb_lanmlb_1/,7,5,1,0
0,,8,2016/08/12/gid_2016_08_12_sdnmlb_nynmlb_1/,6,8,6,0
0,,12,2016/08/12/gid_2016_08_12_seamlb_oakmlb_1/,4,3,6,0
2,,14,2016/08/12/gid_2016_08_12_slnmlb_chnmlb_1/,6,2,13,0
0,,8,2016/08/12/gid_2016_08_12_tbamlb_nyamlb_1/,4,3,6,0
0,,14,2016/08/13/gid_2016_08_13_anamlb_clemlb_1/,1,1,5,2
1,,8,2016/08/13/gid_2016_08_13_arimlb_bosmlb_1/,5,3,6,1
1,,11,2016/08/13/gid_2016_08_13_atlmlb_wasmlb_1/,11,6,7,1
0,,7,2016/08/13/gid_2016_08_13_balmlb_sfnmlb_1/,5,2,6,0
0,,14,2016/08/13/gid_2016_08_13_chamlb_miamlb_1/,10,8,7,0
2,,14,2016/08/13/gid_2016_08_13_cinmlb_milmlb_1/,16,11,5,0
0,,6,2016/08/13/gid_2016_08_13_colmlb_phimlb_1/,13,3,6,0
0,,3,2016/08/13/gid_2016_08_13_detmlb_texmlb_1/,14,2,0,0
0,,7,2016/08/13/gid_2016_08_13_houmlb_tormlb_1/,7,2,4,0
2,,12,2016/08/13/gid_2016_08_13_kcamlb_minmlb_1/,8,3,5,0
0,,17,2016/08/13/gid_2016_08_13_pitmlb_lanmlb_1/,10,4,8,3
0,One out when winning run scored.,7,2016/08/13/gid_2016_08_13_sdnmlb_nynmlb_1/,5,2,3,3
0,,11,2016/08/13/gid_2016_08_13_seamlb_oakmlb_1/,9,4,3,0
0,,8,2016/08/13/gid_2016_08_13_slnmlb_chnmlb_1/,8,8,4,1
0,,11,2016/08/13/gid_2016_08_13_tbamlb_nyamlb_1/,6,4,8,0
0,,11,2016/08/14/gid_2016_08_14_anamlb_clemlb_1/,5,4,5,0
2,,19,2016/08/14/gid_2016_08_14_arimlb_bosmlb_1/,7,2,16,1
0,,9,2016/08/14/gid_2016_08_14_atlmlb_wasmlb_1/,5,1,9,2
1,,14,2016/08/14/gid_2016_08_14_balmlb_sfnmlb_1/,15,8,7,1
0,,9,2016/08/14/gid_2016_08_14_chamlb_miamlb_1/,11,4,5,0
0,,8,2016/08/14/gid_2016_08_14_cinmlb_milmlb_1/,7,3,7,0
1,,10,2016/08/14/gid_2016_08_14_colmlb_phimlb_1/,12,6,7,4
1,,4,2016/08/14/gid_2016_08_14_detmlb_texmlb_1/,13,7,0,0
2,,11,2016/08/14/gid_2016_08_14_houmlb_tormlb_1/,7,2,9,2
4,,6,2016/08/14/gid_2016_08_14_kcamlb_minmlb_1/,16,11,4,1
2,,7,2016/08/14/gid_2016_08_14_pitmlb_lanmlb_1/,16,11,3,0
0,,5,2016/08/14/gid_2016_08_14_sdnmlb_nynmlb_1/,4,1,5,2
0,,9,2016/08/14/gid_2016_08_14_seamlb_oakmlb_1/,12,8,4,0
1,,8,2016/08/14/gid_2016_08_14_slnmlb_chnmlb_1/,10,6,4,0
1,,7,2016/08/14/gid_2016_08_14_tbamlb_nyamlb_1/,15,12,3,0
0,,6,2016/08/15/gid_2016_08_15_bosmlb_clemlb_1/,10,3,2,0
1,,6,2016/08/15/gid_2016_08_15_kcamlb_detmlb_1/,9,3,1,1
1,,7,2016/08/15/gid_2016_08_15_miamlb_cinmlb_1/,9,6,3,2
1,,16,2016/08/15/gid_2016_08_15_nynmlb_arimlb_1/,12,6,10,2
1,,10,2016/08/15/gid_2016_08_15_oakmlb_texmlb_1/,6,2,5,1
0,,12,2016/08/15/gid_2016_08_15_pitmlb_sfnmlb_1/,12,8,5,1
0,,8,2016/08/15/gid_2016_08_15_sdnmlb_tbamlb_1/,3,2,8,0
0,,4,2016/08/15/gid_2016_08_15_seamlb_anamlb_1/,9,3,2,0
0,,8,2016/08/15/gid_2016_08_15_tormlb_nyamlb_1/,3,0,1,0
0,,10,2016/08/15/gid_2016_08_15_wasmlb_colmlb_1/,10,5,4,0
0,,4,2016/08/16/gid_2016_08_16_bosmlb_balmlb_1/,7,5,3,0
0,,11,2016/08/16/gid_2016_08_16_chamlb_clemlb_1/,7,1,3,1
1,,3,2016/08/16/gid_2016_08_16_kcamlb_detmlb_1/,6,6,1,0
1,,8,2016/08/16/gid_2016_08_16_lanmlb_phimlb_1/,13,15,5,1
0,,8,2016/08/16/gid_2016_08_16_miamlb_cinmlb_1/,9,3,6,0
1,,6,2016/08/16/gid_2016_08_16_milmlb_chnmlb_1/,3,0,4,0
1,,10,2016/08/16/gid_2016_08_16_milmlb_chnmlb_2/,6,1,4,0
0,,6,2016/08/16/gid_2016_08_16_minmlb_atlmlb_1/,11,4,2,0
2,,9,2016/08/16/gid_2016_08_16_nynmlb_arimlb_1/,12,7,5,2
1,One out when winning run scored.,6,2016/08/16/gid_2016_08_16_oakmlb_texmlb_1/,11,4,5,0
0,,8,2016/08/16/gid_2016_08_16_pitmlb_sfnmlb_1/,8,4,3,2
1,,16,2016/08/16/gid_2016_08_16_sdnmlb_tbamlb_1/,7,1,15,0
2,,8,2016/08/16/gid_2016_08_16_seamlb_anamlb_1/,10,6,7,0
0,,9,2016/08/16/gid_2016_08_16_slnmlb_houmlb_1/,9,8,5,1
1,,8,2016/08/16/gid_2016_08_16_tormlb_nyamlb_1/,15,12,6,0
0,,9,2016/08/16/gid_2016_08_16_wasmlb_colmlb_1/,9,2,6,0
0,Game called (rain)  with 0 out in the top of ,4,2016/08/17/gid_2016_08_17_bosmlb_balmlb_1/,13,8,1,1
2,,13,2016/08/17/gid_2016_08_17_chamlb_clemlb_1/,13,10,7,0
0,,6,2016/08/17/gid_2016_08_17_kcamlb_detmlb_1/,7,4,1,2
0,,11,2016/08/17/gid_2016_08_17_lanmlb_phimlb_1/,11,7,2,0
1,,8,2016/08/17/gid_2016_08_17_miamlb_cinmlb_1/,6,2,3,1
0,,8,2016/08/17/gid_2016_08_17_milmlb_chnmlb_1/,4,1,6,0
0,,8,2016/08/17/gid_2016_08_17_minmlb_atlmlb_1/,14,10,3,0
0,,12,2016/08/17/gid_2016_08_17_nynmlb_arimlb_1/,10,5,13,0
0,,11,2016/08/17/gid_2016_08_17_oakmlb_texmlb_1/,8,2,6,1
0,,10,2016/08/17/gid_2016_08_17_pitmlb_sfnmlb_1/,7,6,5,0
0,,6,2016/08/17/gid_2016_08_17_sdnmlb_tbamlb_1/,5,0,2,0
0,,14,2016/08/17/gid_2016_08_17_seamlb_anamlb_1/,10,4,3,0
0,,7,2016/08/17/gid_2016_08_17_slnmlb_houmlb_1/,12,8,2,0
1,,9,2016/08/17/gid_2016_08_17_tormlb_nyamlb_1/,11,7,4,0
