gameID,gameDate,type,local_gamE_time,game_pk,game_time_et,gameday_sw,home_team_id,away_team_id,stadiumID
2014/03/20/gid_2014_03_20_sfnmlb_sdnmlb_1/,2014/03/20,S,19:05,396466,"10:05 PM",E,135,137,2530
2014/03/20/gid_2014_03_20_slnmlb_miamlb_1/,2014/03/20,S,13:05,396342,"01:05 PM",Y,146,138,2520
2014/03/20/gid_2014_03_20_texmlb_cinmlb_1/,2014/03/20,S,13:05,396224,"04:05 PM",Y,113,140,3834
2014/03/20/gid_2014_03_20_tormlb_phimlb_1/,2014/03/20,S,13:05,396436,"01:05 PM",Y,143,141,2700
2014/03/21/gid_2014_03_21_atlmlb_balmlb_1/,2014/03/21,S,13:05,396161,"01:05 PM",Y,110,144,2508
2014/03/21/gid_2014_03_21_bosmlb_phimlb_1/,2014/03/21,S,13:05,396437,"01:05 PM",Y,143,111,2700
2014/03/21/gid_2014_03_21_chnmlb_chamlb_1/,2014/03/21,S,13:05,396210,"04:05 PM",Y,145,112,3809
2014/03/21/gid_2014_03_21_clemlb_colmlb_1/,2014/03/21,S,13:10,396255,"04:10 PM",Y,115,114,4249
2014/03/21/gid_2014_03_21_detmlb_atlmlb_1/,2014/03/21,S,13:05,396141,"01:05 PM",Y,144,116,2504
2014/03/21/gid_2014_03_21_kcamlb_anamlb_1/,2014/03/21,S,13:05,396317,"04:05 PM",Y,108,118,2500
2014/03/21/gid_2014_03_21_kcamlb_cinmlb_1/,2014/03/21,S,13:05,396225,"04:05 PM",Y,113,118,3834
2014/03/21/gid_2014_03_21_miamlb_houmlb_1/,2014/03/21,S,13:05,396288,"01:05 PM",Y,117,146,2514
2014/03/21/gid_2014_03_21_milmlb_texmlb_1/,2014/03/21,S,13:05,396541,"04:05 PM",E,140,158,2603
2014/03/21/gid_2014_03_21_nynmlb_minmlb_1/,2014/03/21,S,13:05,396371,"01:05 PM",Y,142,121,2862
2014/03/21/gid_2014_03_21_oakmlb_sfnmlb_1/,2014/03/21,S,18:35,396485,"09:35 PM",Y,137,133,2532
2014/03/21/gid_2014_03_21_pitmlb_nyamlb_1/,2014/03/21,S,19:05,396405,"07:05 PM",Y,147,134,2523
2014/03/21/gid_2014_03_21_sdnmlb_seamlb_1/,2014/03/21,S,19:05,396499,"10:05 PM",E,136,135,2530
2014/03/21/gid_2014_03_21_tormlb_tbamlb_1/,2014/03/21,S,13:05,396527,"01:05 PM",Y,139,141,2534
2014/03/21/gid_2014_03_21_wasmlb_slnmlb_1/,2014/03/21,S,13:05,396513,"01:05 PM",Y,138,120,2520
2014/03/22/gid_2014_03_22_anamlb_milmlb_1/,2014/03/22,S,13:05,396357,"04:05 PM",Y,158,108,2518
2014/03/22/gid_2014_03_22_balmlb_tbamlb_1/,2014/03/22,S,13:05,396528,"01:05 PM",Y,139,110,2534
2014/03/22/gid_2014_03_22_bosmlb_atlmlb_1/,2014/03/22,S,13:05,396142,"01:05 PM",Y,144,111,2504
2014/03/22/gid_2014_03_22_chamlb_sdnmlb_1/,2014/03/22,S,13:05,396467,"04:05 PM",E,135,145,2530
2014/03/22/gid_2014_03_22_cinmlb_chnmlb_1/,2014/03/22,S,13:05,396196,"04:05 PM",Y,112,113,4629
2014/03/22/gid_2014_03_22_colmlb_clemlb_1/,2014/03/22,S,13:05,396241,"04:05 PM",Y,114,115,3834
2014/03/22/gid_2014_03_22_detmlb_tormlb_1/,2014/03/22,S,13:05,396560,"01:05 PM",Y,141,116,2536
2014/03/22/gid_2014_03_22_lanmlb_arimlb_1/,2014/03/22,R,19:00,380537,"04:00 AM",E,109,119,4589
2014/03/22/gid_2014_03_22_miamlb_wasmlb_1/,2014/03/22,S,13:05,396577,"01:05 PM",Y,120,146,2513
2014/03/22/gid_2014_03_22_nyamlb_minmlb_1/,2014/03/22,S,13:05,396372,"01:05 PM",Y,142,147,2862
2014/03/22/gid_2014_03_22_nynmlb_miamlb_1/,2014/03/22,S,13:05,396343,"01:05 PM",Y,146,121,2520
2014/03/22/gid_2014_03_22_phimlb_pitmlb_1/,2014/03/22,S,13:05,396452,"01:05 PM",Y,134,143,2526
2014/03/22/gid_2014_03_22_seamlb_colmlb_1/,2014/03/22,S,13:10,396256,"04:10 PM",Y,115,136,4249
2014/03/22/gid_2014_03_22_seamlb_oakmlb_1/,2014/03/22,S,13:05,396421,"04:05 PM",Y,133,136,2524
2014/03/22/gid_2014_03_22_sfnmlb_chamlb_1/,2014/03/22,S,13:05,396211,"04:05 PM",Y,145,137,3809
2014/03/22/gid_2014_03_22_slnmlb_houmlb_1/,2014/03/22,S,13:05,396289,"01:05 PM",Y,117,138,2514
2014/03/22/gid_2014_03_22_texmlb_kcamlb_1/,2014/03/22,S,13:05,396303,"04:05 PM",E,118,140,2603
2014/03/22/gid_2014_03_23_lanmlb_arimlb_1/,2014/03/22,R,13:00,380538,"10:00 PM",E,109,119,4589
2014/03/23/gid_2014_03_23_chamlb_colmlb_1/,2014/03/23,S,13:10,396257,"04:10 PM",Y,115,145,4249
2014/03/23/gid_2014_03_23_chnmlb_oakmlb_1/,2014/03/23,S,13:05,396422,"04:05 PM",Y,133,112,2524
2014/03/23/gid_2014_03_23_clemlb_anamlb_1/,2014/03/23,S,13:05,396318,"04:05 PM",Y,108,114,2500
2014/03/23/gid_2014_03_23_houmlb_slnmlb_1/,2014/03/23,S,13:05,396514,"01:05 PM",Y,138,117,2520
2014/03/23/gid_2014_03_23_kcamlb_sfnmlb_1/,2014/03/23,S,13:05,396486,"04:05 PM",Y,137,118,2532
2014/03/23/gid_2014_03_23_lanmlb_arimlb_1/,2014/03/23,R,13:00,380538,"10:00 PM",E,109,119,4589
2014/03/23/gid_2014_03_23_miamlb_detmlb_1/,2014/03/23,S,13:05,396274,"01:05 PM",Y,116,146,2511
2014/03/23/gid_2014_03_23_milmlb_cinmlb_1/,2014/03/23,S,13:05,396226,"04:05 PM",Y,113,158,3834
2014/03/23/gid_2014_03_23_minmlb_phimlb_1/,2014/03/23,S,13:05,396438,"01:05 PM",Y,143,142,2700
2014/03/23/gid_2014_03_23_nynmlb_atlmlb_1/,2014/03/23,S,13:05,396143,"01:05 PM",Y,144,121,2504
2014/03/23/gid_2014_03_23_oakmlb_seamlb_1/,2014/03/23,S,13:05,396500,"04:05 PM",E,136,133,2530
2014/03/23/gid_2014_03_23_pitmlb_balmlb_1/,2014/03/23,S,13:05,396162,"01:05 PM",Y,110,134,2508
2014/03/23/gid_2014_03_23_sdnmlb_texmlb_1/,2014/03/23,S,13:05,396542,"04:05 PM",E,140,135,2603
2014/03/23/gid_2014_03_23_tbamlb_bosmlb_1/,2014/03/23,S,13:05,396178,"01:05 PM",Y,111,139,4309
2014/03/23/gid_2014_03_23_tormlb_nyamlb_1/,2014/03/23,S,13:05,396406,"01:05 PM",Y,147,141,2523
2014/03/23/gid_2014_03_23_wasmlb_nynmlb_1/,2014/03/23,S,13:10,396390,"01:10 PM",Y,121,120,2856
2014/03/24/gid_2014_03_24_bosmlb_balmlb_1/,2014/03/24,S,13:05,396163,"01:05 PM",Y,110,111,2508
2014/03/24/gid_2014_03_24_chamlb_seamlb_1/,2014/03/24,S,13:05,396501,"04:05 PM",E,136,145,2530
2014/03/24/gid_2014_03_24_clemlb_cinmlb_1/,2014/03/24,S,13:05,396227,"04:05 PM",Y,113,114,3834
2014/03/24/gid_2014_03_24_detmlb_pitmlb_1/,2014/03/24,S,13:05,396453,"01:05 PM",Y,134,116,2526
2014/03/24/gid_2014_03_24_houmlb_atlmlb_1/,2014/03/24,S,18:05,396144,"06:05 PM",Y,144,117,2504
2014/03/24/gid_2014_03_24_kcamlb_colmlb_1/,2014/03/24,S,13:10,396258,"04:10 PM",Y,115,118,4249
2014/03/24/gid_2014_03_24_oakmlb_texmlb_1/,2014/03/24,S,13:05,396543,"04:05 PM",E,140,133,2603
2014/03/24/gid_2014_03_24_phimlb_tormlb_1/,2014/03/24,S,13:05,396561,"01:05 PM",Y,141,143,2536
2014/03/24/gid_2014_03_24_sdnmlb_chnmlb_1/,2014/03/24,S,19:05,396197,"10:05 PM",Y,112,135,4629
2014/03/24/gid_2014_03_24_sfnmlb_anamlb_1/,2014/03/24,S,13:05,396319,"04:05 PM",Y,108,137,2500
2014/03/24/gid_2014_03_24_slnmlb_nynmlb_1/,2014/03/24,S,13:10,396391,"01:10 PM",Y,121,138,2856
2014/03/24/gid_2014_03_24_tbamlb_minmlb_1/,2014/03/24,S,13:05,396373,"01:05 PM",Y,142,139,2862
2014/03/24/gid_2014_03_24_wasmlb_miamlb_1/,2014/03/24,S,13:05,396344,"01:05 PM",Y,146,120,2520
2014/03/25/gid_2014_03_25_anamlb_chnmlb_1/,2014/03/25,S,13:05,396198,"04:05 PM",Y,112,108,4629
2014/03/25/gid_2014_03_25_atlmlb_detmlb_1/,2014/03/25,S,13:05,396275,"01:05 PM",Y,116,144,2511
2014/03/25/gid_2014_03_25_balmlb_minmlb_1/,2014/03/25,S,13:05,396374,"01:05 PM",Y,142,110,2862
2014/03/25/gid_2014_03_25_bosmlb_tbamlb_1/,2014/03/25,S,13:05,396529,"01:05 PM",Y,139,111,2534
2014/03/25/gid_2014_03_25_chnmlb_sdnmlb_1/,2014/03/25,S,19:05,396468,"10:05 PM",E,135,112,2530
2014/03/25/gid_2014_03_25_cinmlb_oakmlb_1/,2014/03/25,S,13:05,396423,"04:05 PM",Y,133,113,2524
2014/03/25/gid_2014_03_25_colmlb_chamlb_1/,2014/03/25,S,13:05,396212,"04:05 PM",Y,145,115,3809
2014/03/25/gid_2014_03_25_nynmlb_wasmlb_1/,2014/03/25,S,13:05,396578,"01:05 PM",Y,120,121,2513
2014/03/25/gid_2014_03_25_phimlb_nyamlb_1/,2014/03/25,S,19:05,396407,"07:05 PM",Y,147,143,2523
2014/03/25/gid_2014_03_25_seamlb_kcamlb_1/,2014/03/25,S,18:05,396304,"09:05 PM",E,118,136,2603
2014/03/25/gid_2014_03_25_sfnmlb_milmlb_1/,2014/03/25,S,13:05,396358,"04:05 PM",Y,158,137,2518
2014/03/25/gid_2014_03_25_slnmlb_miamlb_1/,2014/03/25,S,13:05,396345,"01:05 PM",Y,146,138,2520
2014/03/25/gid_2014_03_25_texmlb_clemlb_1/,2014/03/25,S,13:05,396242,"04:05 PM",Y,114,140,3834
2014/03/25/gid_2014_03_25_tormlb_pitmlb_1/,2014/03/25,S,13:05,396454,"01:05 PM",Y,134,141,2526
2014/03/26/gid_2014_03_26_anamlb_oakmlb_1/,2014/03/26,S,12:05,396424,"03:05 PM",Y,133,108,2524
2014/03/26/gid_2014_03_26_balmlb_bosmlb_1/,2014/03/26,S,13:05,396179,"01:05 PM",Y,111,110,4309
2014/03/26/gid_2014_03_26_balmlb_tbamlb_1/,2014/03/26,S,19:05,396530,"07:05 PM",Y,139,110,2534
2014/03/26/gid_2014_03_26_chnmlb_arimlb_1/,2014/03/26,S,13:10,396127,"04:10 PM",Y,109,112,4249
2014/03/26/gid_2014_03_26_cinmlb_chamlb_1/,2014/03/26,S,13:05,396213,"04:05 PM",Y,145,113,3809
2014/03/26/gid_2014_03_26_colmlb_sfnmlb_1/,2014/03/26,S,13:05,396487,"04:05 PM",Y,137,115,2532
2014/03/26/gid_2014_03_26_detmlb_phimlb_1/,2014/03/26,S,13:05,396439,"01:05 PM",Y,143,116,2700
2014/03/26/gid_2014_03_26_kcamlb_sdnmlb_1/,2014/03/26,S,12:05,396469,"03:05 PM",E,135,118,2530
2014/03/26/gid_2014_03_26_miamlb_atlmlb_1/,2014/03/26,S,13:05,396145,"01:05 PM",Y,144,146,2504
2014/03/26/gid_2014_03_26_milmlb_clemlb_1/,2014/03/26,S,13:05,396243,"04:05 PM",Y,114,158,3834
2014/03/26/gid_2014_03_26_nyamlb_tormlb_1/,2014/03/26,S,13:05,396562,"01:05 PM",Y,141,147,2536
2014/03/26/gid_2014_03_26_nynmlb_houmlb_1/,2014/03/26,S,18:05,396290,"06:05 PM",Y,117,121,2514
2014/03/26/gid_2014_03_26_pitmlb_minmlb_1/,2014/03/26,S,13:05,396375,"01:05 PM",Y,142,134,2862
2014/03/26/gid_2014_03_26_seamlb_texmlb_1/,2014/03/26,S,12:05,396544,"03:05 PM",E,140,136,2603
2014/03/26/gid_2014_03_26_wasmlb_slnmlb_1/,2014/03/26,S,13:05,396515,"01:05 PM",Y,138,120,2520
2014/03/27/gid_2014_03_27_anamlb_lanmlb_1/,2014/03/27,S,19:10,395716,"10:10 PM",P,119,108,22
2014/03/27/gid_2014_03_27_arimlb_cinmlb_1/,2014/03/27,S,12:05,396228,"03:05 PM",Y,113,109,3834
2014/03/27/gid_2014_03_27_atlmlb_detmlb_1/,2014/03/27,S,13:05,396276,"01:05 PM",Y,116,144,2511
2014/03/27/gid_2014_03_27_chamlb_chnmlb_1/,2014/03/27,S,12:05,396199,"03:05 PM",Y,112,145,4629
2014/03/27/gid_2014_03_27_cinmlb_milmlb_1/,2014/03/27,S,12:05,396359,"03:05 PM",Y,158,113,2518
2014/03/27/gid_2014_03_27_clemlb_arimlb_1/,2014/03/27,S,13:10,396128,"04:10 PM",Y,109,114,4249
2014/03/27/gid_2014_03_27_miamlb_slnmlb_1/,2014/03/27,S,13:05,396516,"01:05 PM",Y,138,146,2520
2014/03/27/gid_2014_03_27_minmlb_bosmlb_1/,2014/03/27,S,19:05,396180,"07:05 PM",Y,111,142,4309
2014/03/27/gid_2014_03_27_nyamlb_pitmlb_1/,2014/03/27,S,13:05,396455,"01:05 PM",Y,134,147,2526
2014/03/27/gid_2014_03_27_oakmlb_sfnmlb_1/,2014/03/27,S,19:15,395412,"10:15 PM",P,137,133,2395
2014/03/27/gid_2014_03_27_quiaaa_texmlb_1/,2014/03/27,E,19:05,396545,"08:05 PM",P,140,569,13
2014/03/27/gid_2014_03_27_tbamlb_balmlb_1/,2014/03/27,S,19:05,396164,"07:05 PM",Y,110,139,2508
2014/03/27/gid_2014_03_27_tormlb_phimlb_1/,2014/03/27,S,13:05,396440,"01:05 PM",Y,143,141,2700
2014/03/27/gid_2014_03_27_wasmlb_nynmlb_1/,2014/03/27,S,12:10,396392,"12:10 PM",Y,121,120,2856
2014/03/28/gid_2014_03_28_anamlb_lanmlb_1/,2014/03/28,S,19:10,395717,"10:10 PM",P,119,108,22
2014/03/28/gid_2014_03_28_bosmlb_minmlb_1/,2014/03/28,S,13:05,396376,"01:05 PM",Y,142,111,2862
2014/03/28/gid_2014_03_28_chnmlb_arimlb_1/,2014/03/28,S,18:40,395414,"09:40 PM",P,109,112,15
2014/03/28/gid_2014_03_28_clemlb_sdnmlb_1/,2014/03/28,S,18:10,396471,"09:10 PM",Y,135,114,4700
2014/03/28/gid_2014_03_28_colmlb_seamlb_1/,2014/03/28,S,19:05,396502,"10:05 PM",E,136,115,2530
2014/03/28/gid_2014_03_28_houmlb_texmlb_1/,2014/03/28,S,19:05,396546,"08:05 PM",Y,140,117,4469
2014/03/28/gid_2014_03_28_kcamlb_milmlb_1/,2014/03/28,S,19:10,395416,"08:10 PM",P,158,118,32
2014/03/28/gid_2014_03_28_miamlb_nyamlb_1/,2014/03/28,S,19:05,396408,"07:05 PM",Y,147,146,2523
2014/03/28/gid_2014_03_28_nynmlb_tormlb_1/,2014/03/28,S,19:05,396563,"07:05 PM",Y,141,121,24
2014/03/28/gid_2014_03_28_oakmlb_sfnmlb_1/,2014/03/28,S,19:15,395413,"10:15 PM",P,137,133,2395
2014/03/28/gid_2014_03_28_pitmlb_phimlb_1/,2014/03/28,S,19:05,385472,"07:05 PM",P,143,134,2681
2014/03/28/gid_2014_03_28_tbamlb_detmlb_1/,2014/03/28,S,13:05,396277,"01:05 PM",Y,116,139,2511
2014/03/29/gid_2014_03_29_atfmin_atlmlb_1/,2014/03/29,E,14:05,396147,"02:05 PM",N,144,383,16
2014/03/29/gid_2014_03_29_chnmlb_arimlb_1/,2014/03/29,S,13:10,395415,"04:10 PM",P,109,112,15
2014/03/29/gid_2014_03_29_clemlb_sdnmlb_1/,2014/03/29,S,13:10,396472,"04:10 PM",Y,135,114,4700
2014/03/29/gid_2014_03_29_detmlb_wasmlb_1/,2014/03/29,S,14:05,383312,"02:05 PM",P,120,116,3309
2014/03/29/gid_2014_03_29_houmlb_texmlb_1/,2014/03/29,S,13:05,396547,"02:05 PM",Y,140,117,4469
2014/03/29/gid_2014_03_29_kcamlb_milmlb_1/,2014/03/29,S,13:10,395417,"02:10 PM",P,158,118,32
2014/03/29/gid_2014_03_29_lanmlb_anamlb_1/,2014/03/29,S,18:05,395715,"09:05 PM",P,108,119,1
2014/03/29/gid_2014_03_29_miamlb_nyamlb_1/,2014/03/29,S,13:05,396409,"01:05 PM",Y,147,146,2523
2014/03/29/gid_2014_03_29_minmlb_bosmlb_1/,2014/03/29,S,13:05,396181,"01:05 PM",Y,111,142,4309
2014/03/29/gid_2014_03_29_nynmlb_tormlb_1/,2014/03/29,S,13:05,396564,"01:05 PM",Y,141,121,24
2014/03/29/gid_2014_03_29_seamlb_colmlb_1/,2014/03/29,S,12:10,396259,"03:10 PM",Y,115,136,4249
2014/03/29/gid_2014_03_29_sfnmlb_oakmlb_1/,2014/03/29,S,13:05,395418,"04:05 PM",P,133,137,10
2014/03/29/gid_2014_03_29_vraaaa_houmlb_1/,2014/03/29,E,19:10,385474,"08:10 PM",P,117,536,2392
2014/03/30/gid_2014_03_30_lanmlb_sdnmlb_1/,2014/03/30,R,17:05,380546,"08:05 PM",P,135,119,2680
2014/03/30/gid_2014_03_30_vraaaa_houmlb_1/,2014/03/30,E,13:10,385475,"02:10 PM",P,117,536,2392
2014/03/31/gid_2014_03_31_atlmlb_milmlb_1/,2014/03/31,R,13:10,380540,"02:10 PM",P,158,144,32
2014/03/31/gid_2014_03_31_bosmlb_balmlb_1/,2014/03/31,R,15:05,380541,"03:05 PM",P,110,111,2
2014/03/31/gid_2014_03_31_chnmlb_pitmlb_1/,2014/03/31,R,13:05,380542,"01:05 PM",P,134,112,31
2014/03/31/gid_2014_03_31_clemlb_oakmlb_1/,2014/03/31,R,19:05,380543,"10:05 PM",P,133,114,10
2014/03/31/gid_2014_03_31_colmlb_miamlb_1/,2014/03/31,R,19:05,380544,"07:05 PM",P,146,115,4169
2014/03/31/gid_2014_03_31_kcamlb_detmlb_1/,2014/03/31,R,13:08,380545,"01:08 PM",P,116,118,2394
2014/03/31/gid_2014_03_31_minmlb_chamlb_1/,2014/03/31,R,15:10,380547,"04:10 PM",P,145,142,4
2014/03/31/gid_2014_03_31_phimlb_texmlb_1/,2014/03/31,R,13:05,380548,"02:05 PM",P,140,143,13
2014/03/31/gid_2014_03_31_seamlb_anamlb_1/,2014/03/31,R,19:05,380549,"10:05 PM",P,108,136,1
2014/03/31/gid_2014_03_31_sfnmlb_arimlb_1/,2014/03/31,R,18:40,380550,"09:40 PM",P,109,137,15
2014/03/31/gid_2014_03_31_slnmlb_cinmlb_1/,2014/03/31,R,16:10,380551,"04:10 PM",P,113,138,2602
2014/03/31/gid_2014_03_31_tormlb_tbamlb_1/,2014/03/31,R,16:10,380552,"04:10 PM",P,139,141,12
2014/03/31/gid_2014_03_31_wasmlb_nynmlb_1/,2014/03/31,R,13:10,380553,"01:10 PM",P,121,120,3289
2014/04/01/gid_2014_04_01_atlmlb_milmlb_1/,2014/04/01,R,19:10,380554,"08:10 PM",P,158,144,32
2014/04/01/gid_2014_04_01_clemlb_oakmlb_1/,2014/04/01,R,19:05,380555,"10:05 PM",P,133,114,10
2014/04/01/gid_2014_04_01_colmlb_miamlb_1/,2014/04/01,R,19:10,380556,"07:10 PM",P,146,115,4169
2014/04/01/gid_2014_04_01_lanmlb_sdnmlb_1/,2014/04/01,R,15:40,380557,"06:40 PM",P,135,119,2680
2014/04/01/gid_2014_04_01_nyamlb_houmlb_1/,2014/04/01,R,18:10,380558,"07:10 PM",P,117,147,2392
2014/04/01/gid_2014_04_01_phimlb_texmlb_1/,2014/04/01,R,19:05,380559,"08:05 PM",P,140,143,13
2014/04/01/gid_2014_04_01_seamlb_anamlb_1/,2014/04/01,R,19:05,380560,"10:05 PM",P,108,136,1
2014/04/01/gid_2014_04_01_sfnmlb_arimlb_1/,2014/04/01,R,18:40,380561,"09:40 PM",P,109,137,15
2014/04/01/gid_2014_04_01_tormlb_tbamlb_1/,2014/04/01,R,19:10,380562,"07:10 PM",P,139,141,12
2014/04/02/gid_2014_04_02_atlmlb_milmlb_1/,2014/04/02,R,12:10,380563,"01:10 PM",P,158,144,32
2014/04/02/gid_2014_04_02_bosmlb_balmlb_1/,2014/04/02,R,19:05,380564,"07:05 PM",P,110,111,2
2014/04/02/gid_2014_04_02_chnmlb_pitmlb_1/,2014/04/02,R,19:05,380565,"07:05 PM",P,134,112,31
2014/04/02/gid_2014_04_02_clemlb_oakmlb_1/,2014/04/02,R,12:35,380566,"03:35 PM",P,133,114,10
2014/04/02/gid_2014_04_02_clemlb_oakmlb_2/,2014/04/02,R,18:00,380555,"09:00 PM",P,133,114,10
2014/04/02/gid_2014_04_02_colmlb_miamlb_1/,2014/04/02,R,19:10,380567,"07:10 PM",P,146,115,4169
2014/04/02/gid_2014_04_02_kcamlb_detmlb_1/,2014/04/02,R,13:08,380568,"01:08 PM",P,116,118,2394
2014/04/02/gid_2014_04_02_lanmlb_sdnmlb_1/,2014/04/02,R,19:10,380569,"10:10 PM",P,135,119,2680
2014/04/02/gid_2014_04_02_minmlb_chamlb_1/,2014/04/02,R,13:10,380570,"02:10 PM",P,145,142,4
2014/04/02/gid_2014_04_02_nyamlb_houmlb_1/,2014/04/02,R,19:10,380571,"08:10 PM",P,117,147,2392
2014/04/02/gid_2014_04_02_phimlb_texmlb_1/,2014/04/02,R,19:05,380572,"08:05 PM",P,140,143,13
2014/04/02/gid_2014_04_02_seamlb_anamlb_1/,2014/04/02,R,19:05,380573,"10:05 PM",P,108,136,1
2014/04/02/gid_2014_04_02_sfnmlb_arimlb_1/,2014/04/02,R,18:40,380574,"09:40 PM",P,109,137,15
2014/04/02/gid_2014_04_02_slnmlb_cinmlb_1/,2014/04/02,R,19:10,380575,"07:10 PM",P,113,138,2602
2014/04/02/gid_2014_04_02_tormlb_tbamlb_1/,2014/04/02,R,19:10,380576,"07:10 PM",P,139,141,12
2014/04/02/gid_2014_04_02_wasmlb_nynmlb_1/,2014/04/02,R,19:10,380577,"07:10 PM",P,121,120,3289
2014/04/03/gid_2014_04_03_bosmlb_balmlb_1/,2014/04/03,R,19:05,380578,"07:05 PM",P,110,111,2
2014/04/03/gid_2014_04_03_chnmlb_pitmlb_1/,2014/04/03,R,12:35,380579,"12:35 PM",P,134,112,31
2014/04/03/gid_2014_04_03_colmlb_miamlb_1/,2014/04/03,R,12:40,380580,"12:40 PM",P,146,115,4169
2014/04/03/gid_2014_04_03_kcamlb_detmlb_1/,2014/04/03,R,13:08,380581,"01:08 PM",P,116,118,2394
2014/04/03/gid_2014_04_03_minmlb_chamlb_1/,2014/04/03,R,13:10,380582,"02:10 PM",P,145,142,4
2014/04/03/gid_2014_04_03_nyamlb_houmlb_1/,2014/04/03,R,19:10,380583,"08:10 PM",P,117,147,2392
2014/04/03/gid_2014_04_03_seamlb_oakmlb_1/,2014/04/03,R,19:05,380584,"10:05 PM",P,133,136,10
2014/04/03/gid_2014_04_03_sfnmlb_arimlb_1/,2014/04/03,R,12:40,380585,"03:40 PM",P,109,137,15
2014/04/03/gid_2014_04_03_slnmlb_cinmlb_1/,2014/04/03,R,12:35,380586,"12:35 PM",P,113,138,2602
2014/04/03/gid_2014_04_03_tormlb_tbamlb_1/,2014/04/03,R,19:10,380587,"07:10 PM",P,139,141,12
2014/04/03/gid_2014_04_03_wasmlb_nynmlb_1/,2014/04/03,R,13:10,380588,"01:10 PM",P,121,120,3289
2014/04/04/gid_2014_04_04_anamlb_houmlb_1/,2014/04/04,R,19:10,380589,"08:10 PM",P,117,108,2392
2014/04/04/gid_2014_04_04_arimlb_colmlb_1/,2014/04/04,R,14:10,380590,"04:10 PM",P,115,109,19
2014/04/04/gid_2014_04_04_atlmlb_wasmlb_1/,2014/04/04,R,13:05,380591,"01:05 PM",P,120,144,3309
2014/04/04/gid_2014_04_04_balmlb_detmlb_1/,2014/04/04,R,13:08,380592,"01:08 PM",P,116,110,2394
2014/04/04/gid_2014_04_04_chamlb_kcamlb_1/,2014/04/04,R,15:10,380593,"04:10 PM",P,118,145,7
2014/04/04/gid_2014_04_04_cinmlb_nynmlb_1/,2014/04/04,R,19:10,380594,"07:10 PM",P,121,113,3289
2014/04/04/gid_2014_04_04_milmlb_bosmlb_1/,2014/04/04,R,14:05,380595,"02:05 PM",P,111,158,3
2014/04/04/gid_2014_04_04_minmlb_clemlb_1/,2014/04/04,R,15:05,380596,"03:05 PM",P,114,142,5
2014/04/04/gid_2014_04_04_nyamlb_tormlb_1/,2014/04/04,R,19:07,380597,"07:07 PM",P,141,147,14
2014/04/04/gid_2014_04_04_phimlb_chnmlb_1/,2014/04/04,R,13:20,380598,"02:20 PM",P,112,143,17
2014/04/04/gid_2014_04_04_sdnmlb_miamlb_1/,2014/04/04,R,19:10,380599,"07:10 PM",P,146,135,4169
2014/04/04/gid_2014_04_04_seamlb_oakmlb_1/,2014/04/04,R,19:05,380600,"10:05 PM",P,133,136,10
2014/04/04/gid_2014_04_04_sfnmlb_lanmlb_1/,2014/04/04,R,13:10,380601,"04:10 PM",P,119,137,22
2014/04/04/gid_2014_04_04_slnmlb_pitmlb_1/,2014/04/04,R,19:05,380602,"07:05 PM",P,134,138,31
2014/04/04/gid_2014_04_04_texmlb_tbamlb_1/,2014/04/04,R,19:10,380603,"07:10 PM",P,139,140,12
2014/04/05/gid_2014_04_05_anamlb_houmlb_1/,2014/04/05,R,18:10,380604,"07:10 PM",P,117,108,2392
2014/04/05/gid_2014_04_05_arimlb_colmlb_1/,2014/04/05,R,18:10,380605,"08:10 PM",P,115,109,19
2014/04/05/gid_2014_04_05_atlmlb_wasmlb_1/,2014/04/05,R,19:05,380606,"07:05 PM",P,120,144,3309
2014/04/05/gid_2014_04_05_balmlb_detmlb_1/,2014/04/05,R,13:08,380607,"01:08 PM",P,116,110,2394
2014/04/05/gid_2014_04_05_chamlb_kcamlb_1/,2014/04/05,R,13:10,380608,"02:10 PM",P,118,145,7
2014/04/05/gid_2014_04_05_cinmlb_nynmlb_1/,2014/04/05,R,13:10,380609,"01:10 PM",P,121,113,3289
2014/04/05/gid_2014_04_05_milmlb_bosmlb_1/,2014/04/05,R,19:10,380610,"07:10 PM",P,111,158,3
2014/04/05/gid_2014_04_05_minmlb_clemlb_1/,2014/04/05,R,13:05,380611,"01:05 PM",P,114,142,5
2014/04/05/gid_2014_04_05_nyamlb_tormlb_1/,2014/04/05,R,13:07,380612,"01:07 PM",P,141,147,14
2014/04/05/gid_2014_04_05_phimlb_chnmlb_1/,2014/04/05,R,13:20,380613,"02:20 PM",P,112,143,17
2014/04/05/gid_2014_04_05_sdnmlb_miamlb_1/,2014/04/05,R,19:10,380614,"07:10 PM",P,146,135,4169
2014/04/05/gid_2014_04_05_seamlb_oakmlb_1/,2014/04/05,R,13:05,380615,"04:05 PM",P,133,136,10
2014/04/05/gid_2014_04_05_sfnmlb_lanmlb_1/,2014/04/05,R,13:10,380616,"04:10 PM",P,119,137,22
2014/04/05/gid_2014_04_05_slnmlb_pitmlb_1/,2014/04/05,R,19:05,380617,"07:05 PM",P,134,138,31
2014/04/05/gid_2014_04_05_texmlb_tbamlb_1/,2014/04/05,R,19:10,380618,"07:10 PM",P,139,140,12
2014/04/06/gid_2014_04_06_anamlb_houmlb_1/,2014/04/06,R,13:10,380619,"02:10 PM",P,117,108,2392
