gameID,type,code,file_code,abbrev,teamID,name,name_full,name_brief,wins,losses,division_id,league_id,league
2014/06/15/gid_2014_06_15_wasmlb_slnmlb_1/,home,sln,stl,STL,138,"St. Louis","St. Louis Cardinals",Cardinals,37,32,205,104,NL
2014/06/16/gid_2014_06_16_anamlb_clemlb_1/,away,ana,ana,LAA,108,"LA Angels","Los Angeles Angels",Angels,37,32,200,103,AL
2014/06/16/gid_2014_06_16_anamlb_clemlb_1/,home,cle,cle,CLE,114,Cleveland,"Cleveland Indians",Indians,36,35,202,103,AL
2014/06/16/gid_2014_06_16_balmlb_tbamlb_1/,away,bal,bal,BAL,110,Baltimore,"Baltimore Orioles",Orioles,35,34,201,103,AL
2014/06/16/gid_2014_06_16_balmlb_tbamlb_1/,home,tba,tb,TB,139,"Tampa Bay","Tampa Bay Rays",Rays,28,43,201,103,AL
2014/06/16/gid_2014_06_16_chnmlb_miamlb_1/,away,chn,chc,CHC,112,"Chi Cubs","Chicago Cubs",Cubs,29,39,205,104,NL
2014/06/16/gid_2014_06_16_chnmlb_miamlb_1/,home,mia,mia,MIA,146,Miami,"Miami Marlins",Marlins,35,34,204,104,NL
2014/06/16/gid_2014_06_16_colmlb_lanmlb_1/,away,col,col,COL,115,Colorado,"Colorado Rockies",Rockies,34,37,203,104,NL
2014/06/16/gid_2014_06_16_colmlb_lanmlb_1/,home,lan,la,LAD,119,"LA Dodgers","Los Angeles Dodgers",Dodgers,38,34,203,104,NL
2014/06/16/gid_2014_06_16_kcamlb_detmlb_1/,home,det,det,DET,116,Detroit,"Detroit Tigers",Tigers,36,30,202,103,AL
2014/06/16/gid_2014_06_16_kcamlb_detmlb_1/,away,kca,kc,KC,118,"Kansas City","Kansas City Royals",Royals,37,32,202,103,AL
2014/06/16/gid_2014_06_16_milmlb_arimlb_1/,home,ari,ari,ARI,109,Arizona,"Arizona Diamondbacks",D-backs,30,43,203,104,NL
2014/06/16/gid_2014_06_16_milmlb_arimlb_1/,away,mil,mil,MIL,158,Milwaukee,"Milwaukee Brewers",Brewers,42,29,205,104,NL
2014/06/16/gid_2014_06_16_minmlb_bosmlb_1/,home,bos,bos,BOS,111,Boston,"Boston Red Sox","Red Sox",32,38,201,103,AL
2014/06/16/gid_2014_06_16_minmlb_bosmlb_1/,away,min,min,MIN,142,Minnesota,"Minnesota Twins",Twins,32,36,202,103,AL
2014/06/16/gid_2014_06_16_nynmlb_slnmlb_1/,away,nyn,nym,NYM,121,"NY Mets","New York Mets",Mets,31,39,204,104,NL
2014/06/16/gid_2014_06_16_nynmlb_slnmlb_1/,home,sln,stl,STL,138,"St. Louis","St. Louis Cardinals",Cardinals,38,32,205,104,NL
2014/06/16/gid_2014_06_16_phimlb_atlmlb_1/,away,phi,phi,PHI,143,Philadelphia,"Philadelphia Phillies",Phillies,30,38,204,104,NL
2014/06/16/gid_2014_06_16_phimlb_atlmlb_1/,home,atl,atl,ATL,144,Atlanta,"Atlanta Braves",Braves,36,33,204,104,NL
2014/06/16/gid_2014_06_16_sdnmlb_seamlb_1/,away,sdn,sd,SD,135,"San Diego","San Diego Padres",Padres,29,41,203,104,NL
2014/06/16/gid_2014_06_16_sdnmlb_seamlb_1/,home,sea,sea,SEA,136,Seattle,"Seattle Mariners",Mariners,36,34,200,103,AL
2014/06/16/gid_2014_06_16_texmlb_oakmlb_1/,home,oak,oak,OAK,133,Oakland,"Oakland Athletics",Athletics,42,28,200,103,AL
2014/06/16/gid_2014_06_16_texmlb_oakmlb_1/,away,tex,tex,TEX,140,Texas,"Texas Rangers",Rangers,35,35,200,103,AL
2014/06/17/gid_2014_06_17_anamlb_clemlb_1/,away,ana,ana,LAA,108,"LA Angels","Los Angeles Angels",Angels,38,32,200,103,AL
2014/06/17/gid_2014_06_17_anamlb_clemlb_1/,home,cle,cle,CLE,114,Cleveland,"Cleveland Indians",Indians,36,36,202,103,AL
2014/06/17/gid_2014_06_17_balmlb_tbamlb_1/,away,bal,bal,BAL,110,Baltimore,"Baltimore Orioles",Orioles,36,34,201,103,AL
2014/06/17/gid_2014_06_17_balmlb_tbamlb_1/,home,tba,tb,TB,139,"Tampa Bay","Tampa Bay Rays",Rays,28,44,201,103,AL
2014/06/17/gid_2014_06_17_chnmlb_miamlb_1/,away,chn,chc,CHC,112,"Chi Cubs","Chicago Cubs",Cubs,29,40,205,104,NL
2014/06/17/gid_2014_06_17_chnmlb_miamlb_1/,home,mia,mia,MIA,146,Miami,"Miami Marlins",Marlins,36,34,204,104,NL
2014/06/17/gid_2014_06_17_cinmlb_pitmlb_1/,away,cin,cin,CIN,113,Cincinnati,"Cincinnati Reds",Reds,34,35,205,104,NL
2014/06/17/gid_2014_06_17_cinmlb_pitmlb_1/,home,pit,pit,PIT,134,Pittsburgh,"Pittsburgh Pirates",Pirates,34,36,205,104,NL
2014/06/17/gid_2014_06_17_colmlb_lanmlb_1/,away,col,col,COL,115,Colorado,"Colorado Rockies",Rockies,34,38,203,104,NL
2014/06/17/gid_2014_06_17_colmlb_lanmlb_1/,home,lan,la,LAD,119,"LA Dodgers","Los Angeles Dodgers",Dodgers,39,34,203,104,NL
2014/06/17/gid_2014_06_17_houmlb_wasmlb_1/,away,hou,hou,HOU,117,Houston,"Houston Astros",Astros,32,40,200,103,AL
2014/06/17/gid_2014_06_17_houmlb_wasmlb_1/,home,was,was,WSH,120,Washington,"Washington Nationals",Nationals,36,33,204,104,NL
2014/06/17/gid_2014_06_17_kcamlb_detmlb_1/,home,det,det,DET,116,Detroit,"Detroit Tigers",Tigers,36,31,202,103,AL
2014/06/17/gid_2014_06_17_kcamlb_detmlb_1/,away,kca,kc,KC,118,"Kansas City","Kansas City Royals",Royals,38,32,202,103,AL
2014/06/17/gid_2014_06_17_milmlb_arimlb_1/,home,ari,ari,ARI,109,Arizona,"Arizona Diamondbacks",D-backs,30,44,203,104,NL
2014/06/17/gid_2014_06_17_milmlb_arimlb_1/,away,mil,mil,MIL,158,Milwaukee,"Milwaukee Brewers",Brewers,43,29,205,104,NL
2014/06/17/gid_2014_06_17_minmlb_bosmlb_1/,home,bos,bos,BOS,111,Boston,"Boston Red Sox","Red Sox",33,38,201,103,AL
2014/06/17/gid_2014_06_17_minmlb_bosmlb_1/,away,min,min,MIN,142,Minnesota,"Minnesota Twins",Twins,32,37,202,103,AL
2014/06/17/gid_2014_06_17_nynmlb_slnmlb_1/,away,nyn,nym,NYM,121,"NY Mets","New York Mets",Mets,31,40,204,104,NL
2014/06/17/gid_2014_06_17_nynmlb_slnmlb_1/,home,sln,stl,STL,138,"St. Louis","St. Louis Cardinals",Cardinals,39,32,205,104,NL
2014/06/17/gid_2014_06_17_phimlb_atlmlb_1/,away,phi,phi,PHI,143,Philadelphia,"Philadelphia Phillies",Phillies,31,38,204,104,NL
2014/06/17/gid_2014_06_17_phimlb_atlmlb_1/,home,atl,atl,ATL,144,Atlanta,"Atlanta Braves",Braves,36,34,204,104,NL
2014/06/17/gid_2014_06_17_sdnmlb_seamlb_1/,away,sdn,sd,SD,135,"San Diego","San Diego Padres",Padres,29,42,203,104,NL
2014/06/17/gid_2014_06_17_sdnmlb_seamlb_1/,home,sea,sea,SEA,136,Seattle,"Seattle Mariners",Mariners,37,34,200,103,AL
2014/06/17/gid_2014_06_17_sfnmlb_chamlb_1/,away,sfn,sf,SF,137,"San Francisco","San Francisco Giants",Giants,44,28,203,104,NL
2014/06/17/gid_2014_06_17_sfnmlb_chamlb_1/,home,cha,cws,CWS,145,"Chi White Sox","Chicago White Sox","White Sox",34,37,202,103,AL
2014/06/17/gid_2014_06_17_texmlb_oakmlb_1/,home,oak,oak,OAK,133,Oakland,"Oakland Athletics",Athletics,43,28,200,103,AL
2014/06/17/gid_2014_06_17_texmlb_oakmlb_1/,away,tex,tex,TEX,140,Texas,"Texas Rangers",Rangers,35,36,200,103,AL
2014/06/17/gid_2014_06_17_tormlb_nyamlb_1/,away,tor,tor,TOR,141,Toronto,"Toronto Blue Jays","Blue Jays",41,31,201,103,AL
2014/06/17/gid_2014_06_17_tormlb_nyamlb_1/,home,nya,nyy,NYY,147,"NY Yankees","New York Yankees",Yankees,36,33,201,103,AL
2014/06/18/gid_2014_06_18_anamlb_clemlb_1/,away,ana,ana,LAA,108,"LA Angels","Los Angeles Angels",Angels,38,32,200,103,AL
2014/06/18/gid_2014_06_18_anamlb_clemlb_1/,home,cle,cle,CLE,114,Cleveland,"Cleveland Indians",Indians,36,36,202,103,AL
2014/06/18/gid_2014_06_18_balmlb_tbamlb_1/,away,bal,bal,BAL,110,Baltimore,"Baltimore Orioles",Orioles,37,34,201,103,AL
2014/06/18/gid_2014_06_18_balmlb_tbamlb_1/,home,tba,tb,TB,139,"Tampa Bay","Tampa Bay Rays",Rays,28,45,201,103,AL
2014/06/18/gid_2014_06_18_chnmlb_miamlb_1/,away,chn,chc,CHC,112,"Chi Cubs","Chicago Cubs",Cubs,30,40,205,104,NL
2014/06/18/gid_2014_06_18_chnmlb_miamlb_1/,home,mia,mia,MIA,146,Miami,"Miami Marlins",Marlins,36,35,204,104,NL
2014/06/18/gid_2014_06_18_cinmlb_pitmlb_1/,away,cin,cin,CIN,113,Cincinnati,"Cincinnati Reds",Reds,35,35,205,104,NL
2014/06/18/gid_2014_06_18_cinmlb_pitmlb_1/,home,pit,pit,PIT,134,Pittsburgh,"Pittsburgh Pirates",Pirates,34,37,205,104,NL
2014/06/18/gid_2014_06_18_colmlb_lanmlb_1/,away,col,col,COL,115,Colorado,"Colorado Rockies",Rockies,34,39,203,104,NL
2014/06/18/gid_2014_06_18_colmlb_lanmlb_1/,home,lan,la,LAD,119,"LA Dodgers","Los Angeles Dodgers",Dodgers,40,34,203,104,NL
2014/06/18/gid_2014_06_18_houmlb_wasmlb_1/,away,hou,hou,HOU,117,Houston,"Houston Astros",Astros,32,41,200,103,AL
2014/06/18/gid_2014_06_18_houmlb_wasmlb_1/,home,was,was,WSH,120,Washington,"Washington Nationals",Nationals,37,33,204,104,NL
2014/06/18/gid_2014_06_18_kcamlb_detmlb_1/,home,det,det,DET,116,Detroit,"Detroit Tigers",Tigers,36,32,202,103,AL
2014/06/18/gid_2014_06_18_kcamlb_detmlb_1/,away,kca,kc,KC,118,"Kansas City","Kansas City Royals",Royals,39,32,202,103,AL
2014/06/18/gid_2014_06_18_milmlb_arimlb_1/,home,ari,ari,ARI,109,Arizona,"Arizona Diamondbacks",D-backs,31,44,203,104,NL
2014/06/18/gid_2014_06_18_milmlb_arimlb_1/,away,mil,mil,MIL,158,Milwaukee,"Milwaukee Brewers",Brewers,43,30,205,104,NL
2014/06/18/gid_2014_06_18_minmlb_bosmlb_1/,home,bos,bos,BOS,111,Boston,"Boston Red Sox","Red Sox",34,38,201,103,AL
2014/06/18/gid_2014_06_18_minmlb_bosmlb_1/,away,min,min,MIN,142,Minnesota,"Minnesota Twins",Twins,32,38,202,103,AL
2014/06/18/gid_2014_06_18_nynmlb_slnmlb_1/,away,nyn,nym,NYM,121,"NY Mets","New York Mets",Mets,32,40,204,104,NL
2014/06/18/gid_2014_06_18_nynmlb_slnmlb_1/,home,sln,stl,STL,138,"St. Louis","St. Louis Cardinals",Cardinals,39,33,205,104,NL
2014/06/18/gid_2014_06_18_phimlb_atlmlb_1/,away,phi,phi,PHI,143,Philadelphia,"Philadelphia Phillies",Phillies,32,38,204,104,NL
2014/06/18/gid_2014_06_18_phimlb_atlmlb_1/,home,atl,atl,ATL,144,Atlanta,"Atlanta Braves",Braves,36,35,204,104,NL
2014/06/18/gid_2014_06_18_seamlb_sdnmlb_1/,home,sdn,sd,SD,135,"San Diego","San Diego Padres",Padres,30,42,203,104,NL
2014/06/18/gid_2014_06_18_seamlb_sdnmlb_1/,away,sea,sea,SEA,136,Seattle,"Seattle Mariners",Mariners,37,35,200,103,AL
2014/06/18/gid_2014_06_18_sfnmlb_chamlb_1/,away,sfn,sf,SF,137,"San Francisco","San Francisco Giants",Giants,44,29,203,104,NL
2014/06/18/gid_2014_06_18_sfnmlb_chamlb_1/,home,cha,cws,CWS,145,"Chi White Sox","Chicago White Sox","White Sox",35,37,202,103,AL
2014/06/18/gid_2014_06_18_texmlb_oakmlb_1/,home,oak,oak,OAK,133,Oakland,"Oakland Athletics",Athletics,44,28,200,103,AL
2014/06/18/gid_2014_06_18_texmlb_oakmlb_1/,away,tex,tex,TEX,140,Texas,"Texas Rangers",Rangers,35,37,200,103,AL
2014/06/18/gid_2014_06_18_tormlb_nyamlb_1/,away,tor,tor,TOR,141,Toronto,"Toronto Blue Jays","Blue Jays",41,32,201,103,AL
2014/06/18/gid_2014_06_18_tormlb_nyamlb_1/,home,nya,nyy,NYY,147,"NY Yankees","New York Yankees",Yankees,37,33,201,103,AL
2014/06/19/gid_2014_06_19_anamlb_clemlb_1/,away,ana,ana,LAA,108,"LA Angels","Los Angeles Angels",Angels,38,33,200,103,AL
2014/06/19/gid_2014_06_19_anamlb_clemlb_1/,home,cle,cle,CLE,114,Cleveland,"Cleveland Indians",Indians,37,36,202,103,AL
2014/06/19/gid_2014_06_19_atlmlb_wasmlb_1/,home,was,was,WSH,120,Washington,"Washington Nationals",Nationals,37,34,204,104,NL
2014/06/19/gid_2014_06_19_atlmlb_wasmlb_1/,away,atl,atl,ATL,144,Atlanta,"Atlanta Braves",Braves,37,35,204,104,NL
2014/06/19/gid_2014_06_19_bosmlb_oakmlb_1/,away,bos,bos,BOS,111,Boston,"Boston Red Sox","Red Sox",34,39,201,103,AL
2014/06/19/gid_2014_06_19_bosmlb_oakmlb_1/,home,oak,oak,OAK,133,Oakland,"Oakland Athletics",Athletics,45,28,200,103,AL
2014/06/19/gid_2014_06_19_chamlb_minmlb_1/,home,min,min,MIN,142,Minnesota,"Minnesota Twins",Twins,33,38,202,103,AL
2014/06/19/gid_2014_06_19_chamlb_minmlb_1/,away,cha,cws,CWS,145,"Chi White Sox","Chicago White Sox","White Sox",35,38,202,103,AL
2014/06/19/gid_2014_06_19_cinmlb_pitmlb_1/,away,cin,cin,CIN,113,Cincinnati,"Cincinnati Reds",Reds,35,36,205,104,NL
2014/06/19/gid_2014_06_19_cinmlb_pitmlb_1/,home,pit,pit,PIT,134,Pittsburgh,"Pittsburgh Pirates",Pirates,35,37,205,104,NL
2014/06/19/gid_2014_06_19_houmlb_tbamlb_1/,away,hou,hou,HOU,117,Houston,"Houston Astros",Astros,32,42,200,103,AL
2014/06/19/gid_2014_06_19_houmlb_tbamlb_1/,home,tba,tb,TB,139,"Tampa Bay","Tampa Bay Rays",Rays,29,45,201,103,AL
2014/06/19/gid_2014_06_19_kcamlb_detmlb_1/,home,det,det,DET,116,Detroit,"Detroit Tigers",Tigers,37,32,202,103,AL
2014/06/19/gid_2014_06_19_kcamlb_detmlb_1/,away,kca,kc,KC,118,"Kansas City","Kansas City Royals",Royals,39,33,202,103,AL
2014/06/19/gid_2014_06_19_milmlb_arimlb_1/,home,ari,ari,ARI,109,Arizona,"Arizona Diamondbacks",D-backs,31,45,203,104,NL
2014/06/19/gid_2014_06_19_milmlb_arimlb_1/,away,mil,mil,MIL,158,Milwaukee,"Milwaukee Brewers",Brewers,44,30,205,104,NL
2014/06/19/gid_2014_06_19_nynmlb_miamlb_1/,away,nyn,nym,NYM,121,"NY Mets","New York Mets",Mets,33,40,204,104,NL
2014/06/19/gid_2014_06_19_nynmlb_miamlb_1/,home,mia,mia,MIA,146,Miami,"Miami Marlins",Marlins,36,36,204,104,NL
2014/06/19/gid_2014_06_19_phimlb_slnmlb_1/,home,sln,stl,STL,138,"St. Louis","St. Louis Cardinals",Cardinals,39,34,205,104,NL
2014/06/19/gid_2014_06_19_phimlb_slnmlb_1/,away,phi,phi,PHI,143,Philadelphia,"Philadelphia Phillies",Phillies,33,38,204,104,NL
2014/06/19/gid_2014_06_19_seamlb_sdnmlb_1/,home,sdn,sd,SD,135,"San Diego","San Diego Padres",Padres,31,42,203,104,NL
2014/06/19/gid_2014_06_19_seamlb_sdnmlb_1/,away,sea,sea,SEA,136,Seattle,"Seattle Mariners",Mariners,37,36,200,103,AL
2014/06/19/gid_2014_06_19_tormlb_nyamlb_1/,away,tor,tor,TOR,141,Toronto,"Toronto Blue Jays","Blue Jays",41,33,201,103,AL
2014/06/19/gid_2014_06_19_tormlb_nyamlb_1/,home,nya,nyy,NYY,147,"NY Yankees","New York Yankees",Yankees,38,33,201,103,AL
2014/06/20/gid_2014_06_20_atlmlb_wasmlb_1/,home,was,was,WSH,120,Washington,"Washington Nationals",Nationals,37,35,204,104,NL
2014/06/20/gid_2014_06_20_atlmlb_wasmlb_1/,away,atl,atl,ATL,144,Atlanta,"Atlanta Braves",Braves,38,35,204,104,NL
2014/06/20/gid_2014_06_20_balmlb_nyamlb_1/,away,bal,bal,BAL,110,Baltimore,"Baltimore Orioles",Orioles,37,35,201,103,AL
2014/06/20/gid_2014_06_20_balmlb_nyamlb_1/,home,nya,nyy,NYY,147,"NY Yankees","New York Yankees",Yankees,39,33,201,103,AL
2014/06/20/gid_2014_06_20_bosmlb_oakmlb_1/,away,bos,bos,BOS,111,Boston,"Boston Red Sox","Red Sox",34,40,201,103,AL
2014/06/20/gid_2014_06_20_bosmlb_oakmlb_1/,home,oak,oak,OAK,133,Oakland,"Oakland Athletics",Athletics,46,28,200,103,AL
2014/06/20/gid_2014_06_20_chamlb_minmlb_1/,home,min,min,MIN,142,Minnesota,"Minnesota Twins",Twins,34,38,202,103,AL
2014/06/20/gid_2014_06_20_chamlb_minmlb_1/,away,cha,cws,CWS,145,"Chi White Sox","Chicago White Sox","White Sox",35,39,202,103,AL
2014/06/20/gid_2014_06_20_detmlb_clemlb_1/,home,cle,cle,CLE,114,Cleveland,"Cleveland Indians",Indians,37,37,202,103,AL
2014/06/20/gid_2014_06_20_detmlb_clemlb_1/,away,det,det,DET,116,Detroit,"Detroit Tigers",Tigers,38,32,202,103,AL
2014/06/20/gid_2014_06_20_houmlb_tbamlb_1/,away,hou,hou,HOU,117,Houston,"Houston Astros",Astros,33,42,200,103,AL
2014/06/20/gid_2014_06_20_houmlb_tbamlb_1/,home,tba,tb,TB,139,"Tampa Bay","Tampa Bay Rays",Rays,29,46,201,103,AL
2014/06/20/gid_2014_06_20_lanmlb_sdnmlb_1/,away,lan,la,LAD,119,"LA Dodgers","Los Angeles Dodgers",Dodgers,40,35,203,104,NL
2014/06/20/gid_2014_06_20_lanmlb_sdnmlb_1/,home,sdn,sd,SD,135,"San Diego","San Diego Padres",Padres,32,42,203,104,NL
2014/06/20/gid_2014_06_20_milmlb_colmlb_1/,home,col,col,COL,115,Colorado,"Colorado Rockies",Rockies,34,40,203,104,NL
2014/06/20/gid_2014_06_20_milmlb_colmlb_1/,away,mil,mil,MIL,158,Milwaukee,"Milwaukee Brewers",Brewers,45,30,205,104,NL
2014/06/20/gid_2014_06_20_nynmlb_miamlb_1/,away,nyn,nym,NYM,121,"NY Mets","New York Mets",Mets,33,41,204,104,NL
2014/06/20/gid_2014_06_20_nynmlb_miamlb_1/,home,mia,mia,MIA,146,Miami,"Miami Marlins",Marlins,37,36,204,104,NL
2014/06/20/gid_2014_06_20_phimlb_slnmlb_1/,home,sln,stl,STL,138,"St. Louis","St. Louis Cardinals",Cardinals,39,35,205,104,NL
2014/06/20/gid_2014_06_20_phimlb_slnmlb_1/,away,phi,phi,PHI,143,Philadelphia,"Philadelphia Phillies",Phillies,34,38,204,104,NL
2014/06/20/gid_2014_06_20_pitmlb_chnmlb_1/,home,chn,chc,CHC,112,"Chi Cubs","Chicago Cubs",Cubs,31,40,205,104,NL
2014/06/20/gid_2014_06_20_pitmlb_chnmlb_1/,away,pit,pit,PIT,134,Pittsburgh,"Pittsburgh Pirates",Pirates,35,38,205,104,NL
2014/06/20/gid_2014_06_20_seamlb_kcamlb_1/,home,kca,kc,KC,118,"Kansas City","Kansas City Royals",Royals,39,34,202,103,AL
2014/06/20/gid_2014_06_20_seamlb_kcamlb_1/,away,sea,sea,SEA,136,Seattle,"Seattle Mariners",Mariners,38,36,200,103,AL
2014/06/20/gid_2014_06_20_sfnmlb_arimlb_1/,home,ari,ari,ARI,109,Arizona,"Arizona Diamondbacks",D-backs,32,45,203,104,NL
2014/06/20/gid_2014_06_20_sfnmlb_arimlb_1/,away,sfn,sf,SF,137,"San Francisco","San Francisco Giants",Giants,44,30,203,104,NL
2014/06/20/gid_2014_06_20_texmlb_anamlb_1/,home,ana,ana,LAA,108,"LA Angels","Los Angeles Angels",Angels,39,33,200,103,AL
2014/06/20/gid_2014_06_20_texmlb_anamlb_1/,away,tex,tex,TEX,140,Texas,"Texas Rangers",Rangers,35,38,200,103,AL
2014/06/20/gid_2014_06_20_tormlb_cinmlb_1/,home,cin,cin,CIN,113,Cincinnati,"Cincinnati Reds",Reds,35,37,205,104,NL
2014/06/20/gid_2014_06_20_tormlb_cinmlb_1/,away,tor,tor,TOR,141,Toronto,"Toronto Blue Jays","Blue Jays",42,33,201,103,AL
2014/06/21/gid_2014_06_21_atlmlb_wasmlb_1/,home,was,was,WSH,120,Washington,"Washington Nationals",Nationals,38,35,204,104,NL
2014/06/21/gid_2014_06_21_atlmlb_wasmlb_1/,away,atl,atl,ATL,144,Atlanta,"Atlanta Braves",Braves,38,36,204,104,NL
2014/06/21/gid_2014_06_21_balmlb_nyamlb_1/,away,bal,bal,BAL,110,Baltimore,"Baltimore Orioles",Orioles,38,35,201,103,AL
2014/06/21/gid_2014_06_21_balmlb_nyamlb_1/,home,nya,nyy,NYY,147,"NY Yankees","New York Yankees",Yankees,39,34,201,103,AL
2014/06/21/gid_2014_06_21_bosmlb_oakmlb_1/,away,bos,bos,BOS,111,Boston,"Boston Red Sox","Red Sox",34,41,201,103,AL
2014/06/21/gid_2014_06_21_bosmlb_oakmlb_1/,home,oak,oak,OAK,133,Oakland,"Oakland Athletics",Athletics,47,28,200,103,AL
2014/06/21/gid_2014_06_21_chamlb_minmlb_1/,home,min,min,MIN,142,Minnesota,"Minnesota Twins",Twins,35,38,202,103,AL
2014/06/21/gid_2014_06_21_chamlb_minmlb_1/,away,cha,cws,CWS,145,"Chi White Sox","Chicago White Sox","White Sox",35,40,202,103,AL
2014/06/21/gid_2014_06_21_detmlb_clemlb_1/,home,cle,cle,CLE,114,Cleveland,"Cleveland Indians",Indians,37,38,202,103,AL
2014/06/21/gid_2014_06_21_detmlb_clemlb_1/,away,det,det,DET,116,Detroit,"Detroit Tigers",Tigers,39,32,202,103,AL
2014/06/21/gid_2014_06_21_houmlb_tbamlb_1/,away,hou,hou,HOU,117,Houston,"Houston Astros",Astros,33,43,200,103,AL
2014/06/21/gid_2014_06_21_houmlb_tbamlb_1/,home,tba,tb,TB,139,"Tampa Bay","Tampa Bay Rays",Rays,30,46,201,103,AL
2014/06/21/gid_2014_06_21_lanmlb_sdnmlb_1/,away,lan,la,LAD,119,"LA Dodgers","Los Angeles Dodgers",Dodgers,41,35,203,104,NL
2014/06/21/gid_2014_06_21_lanmlb_sdnmlb_1/,home,sdn,sd,SD,135,"San Diego","San Diego Padres",Padres,32,43,203,104,NL
2014/06/21/gid_2014_06_21_milmlb_colmlb_1/,home,col,col,COL,115,Colorado,"Colorado Rockies",Rockies,34,41,203,104,NL
2014/06/21/gid_2014_06_21_milmlb_colmlb_1/,away,mil,mil,MIL,158,Milwaukee,"Milwaukee Brewers",Brewers,46,30,205,104,NL
2014/06/21/gid_2014_06_21_nynmlb_miamlb_1/,away,nyn,nym,NYM,121,"NY Mets","New York Mets",Mets,34,41,204,104,NL
2014/06/21/gid_2014_06_21_nynmlb_miamlb_1/,home,mia,mia,MIA,146,Miami,"Miami Marlins",Marlins,37,37,204,104,NL
2014/06/21/gid_2014_06_21_phimlb_slnmlb_1/,home,sln,stl,STL,138,"St. Louis","St. Louis Cardinals",Cardinals,40,35,205,104,NL
2014/06/21/gid_2014_06_21_phimlb_slnmlb_1/,away,phi,phi,PHI,143,Philadelphia,"Philadelphia Phillies",Phillies,34,39,204,104,NL
2014/06/21/gid_2014_06_21_pitmlb_chnmlb_1/,home,chn,chc,CHC,112,"Chi Cubs","Chicago Cubs",Cubs,31,41,205,104,NL
2014/06/21/gid_2014_06_21_pitmlb_chnmlb_1/,away,pit,pit,PIT,134,Pittsburgh,"Pittsburgh Pirates",Pirates,36,38,205,104,NL
2014/06/21/gid_2014_06_21_seamlb_kcamlb_1/,home,kca,kc,KC,118,"Kansas City","Kansas City Royals",Royals,39,35,202,103,AL
2014/06/21/gid_2014_06_21_seamlb_kcamlb_1/,away,sea,sea,SEA,136,Seattle,"Seattle Mariners",Mariners,39,36,200,103,AL
2014/06/21/gid_2014_06_21_sfnmlb_arimlb_1/,home,ari,ari,ARI,109,Arizona,"Arizona Diamondbacks",D-backs,32,46,203,104,NL
2014/06/21/gid_2014_06_21_sfnmlb_arimlb_1/,away,sfn,sf,SF,137,"San Francisco","San Francisco Giants",Giants,45,30,203,104,NL
2014/06/21/gid_2014_06_21_texmlb_anamlb_1/,home,ana,ana,LAA,108,"LA Angels","Los Angeles Angels",Angels,40,33,200,103,AL
2014/06/21/gid_2014_06_21_texmlb_anamlb_1/,away,tex,tex,TEX,140,Texas,"Texas Rangers",Rangers,35,39,200,103,AL
2014/06/21/gid_2014_06_21_tormlb_cinmlb_1/,home,cin,cin,CIN,113,Cincinnati,"Cincinnati Reds",Reds,36,37,205,104,NL
2014/06/21/gid_2014_06_21_tormlb_cinmlb_1/,away,tor,tor,TOR,141,Toronto,"Toronto Blue Jays","Blue Jays",42,34,201,103,AL
2014/06/22/gid_2014_06_22_atlmlb_wasmlb_1/,home,was,was,WSH,120,Washington,"Washington Nationals",Nationals,39,35,204,104,NL
2014/06/22/gid_2014_06_22_atlmlb_wasmlb_1/,away,atl,atl,ATL,144,Atlanta,"Atlanta Braves",Braves,38,37,204,104,NL
2014/06/22/gid_2014_06_22_balmlb_nyamlb_1/,away,bal,bal,BAL,110,Baltimore,"Baltimore Orioles",Orioles,39,35,201,103,AL
2014/06/22/gid_2014_06_22_balmlb_nyamlb_1/,home,nya,nyy,NYY,147,"NY Yankees","New York Yankees",Yankees,39,35,201,103,AL
2014/06/22/gid_2014_06_22_bosmlb_oakmlb_1/,away,bos,bos,BOS,111,Boston,"Boston Red Sox","Red Sox",35,41,201,103,AL
2014/06/22/gid_2014_06_22_bosmlb_oakmlb_1/,home,oak,oak,OAK,133,Oakland,"Oakland Athletics",Athletics,47,29,200,103,AL
2014/06/22/gid_2014_06_22_chamlb_minmlb_1/,home,min,min,MIN,142,Minnesota,"Minnesota Twins",Twins,36,38,202,103,AL
2014/06/22/gid_2014_06_22_chamlb_minmlb_1/,away,cha,cws,CWS,145,"Chi White Sox","Chicago White Sox","White Sox",35,41,202,103,AL
2014/06/22/gid_2014_06_22_detmlb_clemlb_1/,home,cle,cle,CLE,114,Cleveland,"Cleveland Indians",Indians,37,39,202,103,AL
2014/06/22/gid_2014_06_22_detmlb_clemlb_1/,away,det,det,DET,116,Detroit,"Detroit Tigers",Tigers,40,32,202,103,AL
2014/06/22/gid_2014_06_22_houmlb_tbamlb_1/,away,hou,hou,HOU,117,Houston,"Houston Astros",Astros,33,44,200,103,AL
2014/06/22/gid_2014_06_22_houmlb_tbamlb_1/,home,tba,tb,TB,139,"Tampa Bay","Tampa Bay Rays",Rays,31,46,201,103,AL
2014/06/22/gid_2014_06_22_lanmlb_sdnmlb_1/,away,lan,la,LAD,119,"LA Dodgers","Los Angeles Dodgers",Dodgers,42,35,203,104,NL
2014/06/22/gid_2014_06_22_lanmlb_sdnmlb_1/,home,sdn,sd,SD,135,"San Diego","San Diego Padres",Padres,32,44,203,104,NL
